subject,screen,type,order,time_1,time_2,choice_1,choice_2,p1,p2,p3,q1,q2,q3,up1,up2,up3,order1,order2,order3
804022,38,compromise,29,13729,NA,target,NA,128.49160158353055,202.14570955550528,81.67421269441888,148.40779982897715,233.4782945366074,94.33371566205408,0.8658,0.8658,0.8658,target,decoy,competitor
804022,39,compromise,38,10672,NA,target,NA,144.0623780440912,209.99999999999991,95.13210300778486,137.51408813299676,220.5,90.8079165074312,1.0476,0.9524,1.0476,target,decoy,competitor
804022,40,compromise,7,14481,NA,target,NA,209.99999999999991,144.0623780440912,324.13500000000005,220.5,137.51408813299676,340.341750000001,0.9524,1.0476,0.9524,competitor,target,decoy
804022,41,compromise,16,11540,17507,competitor,target,218.1594657485965,136.0544217687074,330.36767226726266,208.2431263963885,142.8571428571428,315.3509598914787,1.0476,0.9524,1.0476,competitor,target,decoy
804022,42,compromise,34,10256,NA,target,NA,136.0544217687074,218.1594657485965,88.14669372770133,142.8571428571428,208.2431263963885,92.55402841408666,0.9524,1.0476,0.9524,competitor,decoy,target
804023,1,decoy,39,5381,6948,competitor,target,220.00000000000028,129.87012987013017,253.00000000000003,230.99999999999932,136.36363636363623,230.99999999999932,0.9524,0.9524,1.0952,target,decoy,competitor
804023,2,decoy,34,6092,NA,competitor,NA,129.87012987013017,220.00000000000028,129.87012987013017,136.36363636363623,230.99999999999932,118.57707509881416,0.9524,0.9524,1.0952,competitor,decoy,target
804023,3,decoy,28,2311,17318,target,competitor,220.00000000000028,122.4006153836726,253.00000000000003,230.99999999999932,141.37271076814173,230.99999999999932,0.9524,0.8658,1.0952,decoy,target,competitor
804023,4,decoy,36,3604,5531,target,competitor,122.4006153836726,220.00000000000028,122.4006153836726,141.37271076814173,230.99999999999932,122.9327919722972,0.8658,0.9524,0.9957,competitor,decoy,target
804023,5,decoy,30,3416,NA,competitor,NA,129.87012987013017,212.20502766762016,129.87012987013017,136.36363636363623,245.0968069561011,118.57707509881416,0.9524,0.8658,1.0952,decoy,target,competitor
804023,6,decoy,7,3749,NA,target,NA,212.20502766762016,129.87012987013017,244.03578181776336,245.0968069561011,136.36363636363623,245.0968069561011,0.8658,0.9524,0.9957,target,decoy,competitor
804023,7,decoy,31,2351,19783,target,competitor,212.20502766762016,122.4006153836726,244.03578181776336,245.0968069561011,141.37271076814173,245.0968069561011,0.8658,0.8658,0.9957,competitor,decoy,target
804023,8,decoy,14,4604,NA,competitor,NA,122.4006153836726,212.20502766762016,122.4006153836726,141.37271076814173,245.0968069561011,122.9327919722972,0.8658,0.8658,0.9957,competitor,target,decoy
804023,9,decoy,19,2987,NA,competitor,NA,137.79547251144095,220.00000000000028,137.79547251144095,131.5320419427396,230.99999999999932,114.37568864586056,1.0476,0.9524,1.2048,decoy,target,competitor
804023,10,decoy,20,3001,NA,target,NA,220.00000000000028,137.79547251144095,253.00000000000003,230.99999999999932,131.5320419427396,230.99999999999932,0.9524,1.0476,1.0952,competitor,decoy,target
804023,11,decoy,6,5082,NA,target,NA,228.08130670593567,129.87012987013017,262.29350271182597,217.7139745829394,136.36363636363623,217.7139745829394,1.0476,0.9524,1.2048,competitor,decoy,target
804023,12,decoy,25,2956,NA,competitor,NA,129.87012987013017,228.08130670593567,129.87012987013017,136.36363636363623,217.7139745829394,118.57707509881416,0.9524,1.0476,1.0952,competitor,target,decoy
804023,13,2menu,21,2936,NA,target,NA,220.00000000000028,129.87012987013017,NA,230.99999999999932,136.36363636363623,NA,0.9524,0.9524,NA,target,competitor,NA
804023,14,2menu,22,3157,NA,target,NA,212.20502766762016,122.4006153836726,NA,245.0968069561011,141.37271076814173,NA,0.8658,0.8658,NA,target,competitor,NA
804023,15,2menu,32,2760,7479,competitor,target,220.00000000000028,122.4006153836726,NA,230.99999999999932,141.37271076814173,NA,0.9524,0.8658,NA,competitor,target,NA
804023,16,2menu,35,4544,NA,target,NA,212.20502766762016,129.87012987013017,NA,245.0968069561011,136.36363636363623,NA,0.8658,0.9524,NA,competitor,target,NA
804023,17,2menu,5,2715,NA,target,NA,220.00000000000028,137.79547251144095,NA,230.99999999999932,131.5320419427396,NA,0.9524,1.0476,NA,competitor,target,NA
804023,18,2menu,27,3657,NA,target,NA,228.08130670593567,129.87012987013017,NA,217.7139745829394,136.36363636363623,NA,1.0476,0.9524,NA,competitor,target,NA
804023,19,similarity,24,3972,NA,competitor,NA,124.2236024844716,230.00000000000009,253.1508786180531,130.43478260869554,241.5000000000007,265.80842254895464,0.9524,0.9524,0.9524,competitor,target,decoy
804023,20,similarity,23,5477,NA,decoy,NA,230.00000000000009,124.2236024844716,112.86324079694955,241.5000000000007,130.43478260869554,118.50640283679654,0.9524,0.9524,0.9524,competitor,decoy,target
804023,21,similarity,18,4809,5895,decoy,competitor,116.85038835572236,230.00000000000009,253.1508786180531,134.96219855085957,241.5000000000007,265.80842254895464,0.8658,0.9524,0.9524,target,decoy,competitor
804023,22,similarity,41,2303,NA,decoy,NA,230.00000000000009,116.85038835572236,106.19374898863302,241.5000000000007,134.96219855085957,122.65378008187136,0.9524,0.8658,0.8658,competitor,decoy,target
804023,23,similarity,2,3629,NA,target,NA,222.28446425829887,124.2236024844716,112.86324079694955,256.73855621833593,130.43478260869554,118.50640283679654,0.8658,0.9524,0.9524,target,decoy,competitor
804023,24,similarity,8,3597,NA,competitor,NA,124.2236024844716,222.28446425829887,244.59091256686088,130.43478260869554,256.73855621833593,282.5025040147248,0.9524,0.8658,0.8658,competitor,target,decoy
804023,25,similarity,10,3453,NA,competitor,NA,116.85038835572236,222.28446425829887,244.59091256686088,134.96219855085957,256.73855621833593,282.5025040147248,0.8658,0.8658,0.8658,competitor,decoy,target
804023,26,similarity,12,4840,NA,decoy,NA,222.28446425829887,116.85038835572236,106.19374898863302,256.73855621833593,134.96219855085957,122.65378008187136,0.8658,0.8658,0.8658,competitor,decoy,target
804023,27,similarity,17,5009,NA,target,NA,230.00000000000009,132.0620635615056,119.94833210776936,241.5000000000007,126.05924249052865,114.49613519377988,0.9524,1.0476,1.0476,target,decoy,competitor
804023,28,similarity,1,3889,NA,competitor,NA,132.0620635615056,230.00000000000009,253.1508786180531,126.05924249052865,241.5000000000007,265.80842254895464,1.0476,0.9524,0.9524,competitor,target,decoy
804023,29,similarity,11,4426,12242,competitor,target,124.2236024844716,237.98334344468265,262.0175777044897,130.43478260869554,227.16591874265225,250.10768780883117,0.9524,1.0476,1.0476,competitor,decoy,target
804023,30,similarity,3,2141,4212,competitor,decoy,237.98334344468265,124.2236024844716,112.86324079694955,227.16591874265225,130.43478260869554,118.50640283679654,1.0476,0.9524,0.9524,target,decoy,competitor
804023,31,compromise,38,2563,NA,target,NA,209.99999999999991,136.0544217687074,324.13500000000005,220.5,142.8571428571428,340.341750000001,0.9524,0.9524,0.9524,decoy,target,competitor
804023,32,compromise,33,6848,7911,target,decoy,136.0544217687074,209.99999999999991,88.14669372770133,142.8571428571428,220.5,92.55402841408666,0.9524,0.9524,0.9524,target,decoy,competitor
804023,33,compromise,29,5265,NA,decoy,NA,209.99999999999991,128.49160158353055,324.13500000000005,220.5,148.40779982897715,340.341750000001,0.9524,0.8658,0.9524,target,decoy,competitor
804023,34,compromise,13,5855,12158,competitor,decoy,128.49160158353055,209.99999999999991,81.67421269441888,148.40779982897715,220.5,94.33371566205408,0.8658,0.9524,0.8658,target,decoy,competitor
804023,35,compromise,26,3869,7404,decoy,target,136.0544217687074,202.14570955550528,88.14669372770133,142.8571428571428,233.4782945366074,92.55402841408666,0.9524,0.8658,0.9524,competitor,target,decoy
804023,36,compromise,37,4369,5792,competitor,target,202.14570955550528,136.0544217687074,318.01991249314847,233.4782945366074,142.8571428571428,367.31299892958776,0.8658,0.9524,0.8658,competitor,decoy,target
804023,37,compromise,40,3208,NA,target,NA,202.14570955550528,128.49160158353055,318.01991249314847,233.4782945366074,148.40779982897715,367.31299892958776,0.8658,0.8658,0.8658,decoy,target,competitor
804023,38,compromise,15,6896,16927,decoy,competitor,128.49160158353055,202.14570955550528,81.67421269441888,148.40779982897715,233.4782945366074,94.33371566205408,0.8658,0.8658,0.8658,target,decoy,competitor
804023,39,compromise,16,6560,NA,competitor,NA,144.0623780440912,209.99999999999991,95.13210300778486,137.51408813299676,220.5,90.8079165074312,1.0476,0.9524,1.0476,target,decoy,competitor
804023,40,compromise,4,NA,NA,NA,NA,209.99999999999991,144.0623780440912,324.13500000000005,220.5,137.51408813299676,340.341750000001,0.9524,1.0476,0.9524,competitor,target,decoy
804023,41,compromise,42,2862,NA,target,NA,218.1594657485965,136.0544217687074,330.36767226726266,208.2431263963885,142.8571428571428,315.3509598914787,1.0476,0.9524,1.0476,competitor,target,decoy
804023,42,compromise,9,4671,NA,decoy,NA,136.0544217687074,218.1594657485965,88.14669372770133,142.8571428571428,208.2431263963885,92.55402841408666,0.9524,1.0476,0.9524,competitor,decoy,target
804024,1,decoy,13,10288,NA,target,NA,220.00000000000028,129.87012987013017,253.00000000000003,230.99999999999932,136.36363636363623,230.99999999999932,0.9524,0.9524,1.0952,target,decoy,competitor
804024,2,decoy,1,7390,NA,competitor,NA,129.87012987013017,220.00000000000028,129.87012987013017,136.36363636363623,230.99999999999932,118.57707509881416,0.9524,0.9524,1.0952,competitor,decoy,target
804024,3,decoy,9,11968,NA,competitor,NA,220.00000000000028,122.4006153836726,253.00000000000003,230.99999999999932,141.37271076814173,230.99999999999932,0.9524,0.8658,1.0952,decoy,target,competitor
804024,4,decoy,11,7954,NA,target,NA,122.4006153836726,220.00000000000028,122.4006153836726,141.37271076814173,230.99999999999932,122.9327919722972,0.8658,0.9524,0.9957,competitor,decoy,target
804024,5,decoy,25,7398,NA,competitor,NA,129.87012987013017,212.20502766762016,129.87012987013017,136.36363636363623,245.0968069561011,118.57707509881416,0.9524,0.8658,1.0952,decoy,target,competitor
804024,6,decoy,35,7044,NA,target,NA,212.20502766762016,129.87012987013017,244.03578181776336,245.0968069561011,136.36363636363623,245.0968069561011,0.8658,0.9524,0.9957,target,decoy,competitor
804024,7,decoy,27,7903,13622,target,competitor,212.20502766762016,122.4006153836726,244.03578181776336,245.0968069561011,141.37271076814173,245.0968069561011,0.8658,0.8658,0.9957,competitor,decoy,target
804024,8,decoy,5,7594,NA,competitor,NA,122.4006153836726,212.20502766762016,122.4006153836726,141.37271076814173,245.0968069561011,122.9327919722972,0.8658,0.8658,0.9957,competitor,target,decoy
804024,9,decoy,2,11132,NA,competitor,NA,137.79547251144095,220.00000000000028,137.79547251144095,131.5320419427396,230.99999999999932,114.37568864586056,1.0476,0.9524,1.2048,decoy,target,competitor
804024,10,decoy,10,15181,NA,target,NA,220.00000000000028,137.79547251144095,253.00000000000003,230.99999999999932,131.5320419427396,230.99999999999932,0.9524,1.0476,1.0952,competitor,decoy,target
804024,11,decoy,39,10726,NA,target,NA,228.08130670593567,129.87012987013017,262.29350271182597,217.7139745829394,136.36363636363623,217.7139745829394,1.0476,0.9524,1.2048,competitor,decoy,target
804024,12,decoy,33,10483,NA,target,NA,129.87012987013017,228.08130670593567,129.87012987013017,136.36363636363623,217.7139745829394,118.57707509881416,0.9524,1.0476,1.0952,competitor,target,decoy
804024,13,2menu,37,9131,NA,target,NA,220.00000000000028,129.87012987013017,NA,230.99999999999932,136.36363636363623,NA,0.9524,0.9524,NA,target,competitor,NA
804024,14,2menu,30,7989,NA,target,NA,212.20502766762016,122.4006153836726,NA,245.0968069561011,141.37271076814173,NA,0.8658,0.8658,NA,target,competitor,NA
804024,15,2menu,14,10925,NA,competitor,NA,220.00000000000028,122.4006153836726,NA,230.99999999999932,141.37271076814173,NA,0.9524,0.8658,NA,competitor,target,NA
804024,16,2menu,7,6982,NA,target,NA,212.20502766762016,129.87012987013017,NA,245.0968069561011,136.36363636363623,NA,0.8658,0.9524,NA,competitor,target,NA
804024,17,2menu,29,5173,NA,competitor,NA,220.00000000000028,137.79547251144095,NA,230.99999999999932,131.5320419427396,NA,0.9524,1.0476,NA,competitor,target,NA
804024,18,2menu,34,5935,NA,competitor,NA,228.08130670593567,129.87012987013017,NA,217.7139745829394,136.36363636363623,NA,1.0476,0.9524,NA,competitor,target,NA
804024,19,similarity,24,7182,NA,competitor,NA,124.2236024844716,230.00000000000009,253.1508786180531,130.43478260869554,241.5000000000007,265.80842254895464,0.9524,0.9524,0.9524,competitor,target,decoy
804024,20,similarity,20,9686,NA,decoy,NA,230.00000000000009,124.2236024844716,112.86324079694955,241.5000000000007,130.43478260869554,118.50640283679654,0.9524,0.9524,0.9524,competitor,decoy,target
804024,21,similarity,19,11135,NA,target,NA,116.85038835572236,230.00000000000009,253.1508786180531,134.96219855085957,241.5000000000007,265.80842254895464,0.8658,0.9524,0.9524,target,decoy,competitor
804024,22,similarity,38,7434,NA,decoy,NA,230.00000000000009,116.85038835572236,106.19374898863302,241.5000000000007,134.96219855085957,122.65378008187136,0.9524,0.8658,0.8658,competitor,decoy,target
804024,23,similarity,22,6833,NA,target,NA,222.28446425829887,124.2236024844716,112.86324079694955,256.73855621833593,130.43478260869554,118.50640283679654,0.8658,0.9524,0.9524,target,decoy,competitor
804024,24,similarity,15,11281,NA,competitor,NA,124.2236024844716,222.28446425829887,244.59091256686088,130.43478260869554,256.73855621833593,282.5025040147248,0.9524,0.8658,0.8658,competitor,target,decoy
804024,25,similarity,23,11706,16217,target,competitor,116.85038835572236,222.28446425829887,244.59091256686088,134.96219855085957,256.73855621833593,282.5025040147248,0.8658,0.8658,0.8658,competitor,decoy,target
804024,26,similarity,26,11746,14232,competitor,target,222.28446425829887,116.85038835572236,106.19374898863302,256.73855621833593,134.96219855085957,122.65378008187136,0.8658,0.8658,0.8658,competitor,decoy,target
804024,27,similarity,28,7958,NA,target,NA,230.00000000000009,132.0620635615056,119.94833210776936,241.5000000000007,126.05924249052865,114.49613519377988,0.9524,1.0476,1.0476,target,decoy,competitor
804024,28,similarity,32,7538,NA,competitor,NA,132.0620635615056,230.00000000000009,253.1508786180531,126.05924249052865,241.5000000000007,265.80842254895464,1.0476,0.9524,0.9524,competitor,target,decoy
804024,29,similarity,36,11615,NA,target,NA,124.2236024844716,237.98334344468265,262.0175777044897,130.43478260869554,227.16591874265225,250.10768780883117,0.9524,1.0476,1.0476,competitor,decoy,target
