id,treatment,screen,screentype,order,time_1,time_2,time_3,time_4,time_5,choice_1,choice_2,choice_3,choice_4,choice_5,cost_target,cost_competitor,cost_decoy,price_target,price_competitor,price_decoy,size_target,size_competitor,size_decoy,up_target,up_competitor,up_decoy
628962,barres,37,3 options CS,2,4298,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.1,2.22,2.52,63,125,76,90,170,90,0.7,0.7352941176470589,0.8444444444444444
628962,barres,38,2 options,1,2039,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.1,2.22,NA,63,125,NA,90,170,NA,0.7,0.7352941176470589,NA
628962,barres,39,3 options CS,30,2540,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.81,3.96,143,316,172,130,250,130,1.1,1.264,1.323076923076923
628962,barres,40,2 options,4,3015,17699,NA,NA,NA,competitor,target,NA,NA,NA,3.3,3.81,NA,143,316,NA,130,250,NA,1.1,1.264,NA
629215,barres,1,3 options CS,23,2259,9343,NA,NA,NA,target,competitor,NA,NA,NA,3.6,3.06,4.32,108,255,130,90,250,90,1.2,1.02,1.4444444444444444
629215,barres,2,3 options noCS,11,2712,5005,5740,NA,NA,competitor,target,competitor,NA,NA,3.6,3.06,4.32,108,255,302,90,250,210,1.2,1.02,1.438095238095238
629215,barres,3,3 options CS,25,2646,4994,6420,15010,NA,competitor,target,competitor,target,NA,1.95,1.86,2.34,163,130,195,250,210,250,0.652,0.6190476190476191,0.78
629215,barres,4,3 options noCS,27,3304,7542,9348,19469,NA,competitor,target,competitor,target,NA,1.95,1.86,2.34,163,130,101,250,210,130,0.652,0.6190476190476191,0.7769230769230769
629215,barres,5,3 options CS,16,3415,13501,NA,NA,NA,target,competitor,NA,NA,NA,2.55,2.55,3.06,179,111,214,210,130,210,0.8523809523809524,0.8538461538461538,1.019047619047619
629215,barres,6,3 options noCS,31,3990,4722,NA,NA,NA,decoy,target,NA,NA,NA,2.55,2.55,3.06,179,111,173,210,130,170,0.8523809523809524,0.8538461538461538,1.0176470588235293
629215,barres,7,3 options CS,20,5683,6784,NA,NA,NA,decoy,target,NA,NA,NA,3.15,3.3,3.78,95,232,113,90,210,90,1.0555555555555556,1.1047619047619048,1.2555555555555555
629215,barres,8,3 options noCS,9,4990,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3.3,3.78,95,232,315,90,210,250,1.0555555555555556,1.1047619047619048,1.26
629215,barres,9,3 options CS,4,3381,18478,NA,NA,NA,target,competitor,NA,NA,NA,3.9,4.5,4.68,273,254,328,210,170,210,1.3,1.4941176470588236,1.561904761904762
629215,barres,10,3 options noCS,17,4183,14266,19163,NA,NA,target,competitor,target,NA,NA,3.9,4.5,4.68,273,254,390,210,170,250,1.3,1.4941176470588236,1.56
629215,barres,11,3 options CS,28,1996,12457,NA,NA,NA,target,competitor,NA,NA,NA,2.25,1.92,2.7,128,159,153,170,250,170,0.7529411764705882,0.636,0.9
629215,barres,12,2 options,33,1863,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.25,1.92,NA,128,159,NA,170,250,NA,0.7529411764705882,0.636,NA
629215,barres,13,3 options CS,12,4763,6344,6879,10936,NA,target,decoy,target,competitor,NA,3.9,3.72,4.68,117,309,140,90,250,90,1.3,1.236,1.5555555555555556
629215,barres,14,2 options,36,1613,3204,4697,5131,NA,competitor,target,competitor,competitor,NA,3.9,3.72,NA,117,309,NA,90,250,NA,1.3,1.236,NA
629215,barres,15,3 options CS,2,7328,8741,10996,11524,15276,decoy,target,competitor,target,competitor,3.3,3.3,3.96,187,99,224,170,90,170,1.1,1.1,1.3176470588235294
629215,barres,16,2 options,15,1620,5282,NA,NA,NA,competitor,target,NA,NA,NA,3.3,3.3,NA,187,99,NA,170,90,NA,1.1,1.1,NA
629215,barres,17,3 options CS,34,3731,7498,10887,19936,NA,target,competitor,target,competitor,NA,3.75,3.93,4.5,163,276,195,130,210,130,1.2538461538461538,1.3142857142857143,1.5
629215,barres,18,2 options,14,2572,8618,10569,NA,NA,competitor,target,competitor,NA,NA,3.75,3.93,NA,163,276,NA,130,210,NA,1.2538461538461538,1.3142857142857143,NA
629215,barres,19,3 options CS,13,1842,NA,NA,NA,NA,competitor,NA,NA,NA,NA,1.95,2.25,2.34,110,97,133,170,130,170,0.6470588235294118,0.7461538461538462,0.7823529411764706
629215,barres,20,2 options,19,2283,NA,NA,NA,NA,target,NA,NA,NA,NA,1.95,2.25,NA,110,97,NA,170,130,NA,0.6470588235294118,0.7461538461538462,NA
629215,barres,21,3 options CS,6,3225,16703,NA,NA,NA,target,competitor,NA,NA,NA,2.4,2.04,2.88,72,88,86,90,130,90,0.8,0.676923076923077,0.9555555555555556
629215,barres,22,3 options noCS,35,1673,5301,NA,NA,NA,target,decoy,NA,NA,NA,2.4,2.04,2.88,72,88,240,90,130,250,0.8,0.676923076923077,0.96
629215,barres,23,3 options CS,10,3729,7773,8549,17371,19942,competitor,target,target,competitor,target,3.15,3,3.78,95,209,113,90,210,90,1.0555555555555556,0.9952380952380953,1.2555555555555555
629215,barres,24,3 options noCS,22,4572,NA,NA,NA,NA,target,NA,NA,NA,NA,3.15,3,3.78,95,209,315,90,210,250,1.0555555555555556,0.9952380952380953,1.26
629215,barres,25,3 options CS,24,2181,4162,NA,NA,NA,target,competitor,NA,NA,NA,2.25,2.25,2.7,188,158,225,250,210,250,0.752,0.7523809523809524,0.9
629215,barres,26,3 options noCS,21,3706,5383,NA,NA,NA,target,competitor,NA,NA,NA,2.25,2.25,2.7,188,158,117,250,210,130,0.752,0.7523809523809524,0.9
629215,barres,27,3 options CS,18,5581,13010,NA,NA,NA,target,competitor,NA,NA,NA,4.05,4.26,4.86,176,128,211,130,90,130,1.353846153846154,1.4222222222222223,1.623076923076923
629215,barres,28,3 options noCS,26,3025,17423,NA,NA,NA,competitor,target,NA,NA,NA,4.05,4.26,4.86,176,128,340,130,90,210,1.353846153846154,1.4222222222222223,1.619047619047619
629215,barres,29,3 options CS,8,1893,NA,NA,NA,NA,target,NA,NA,NA,NA,2.1,2.43,2.52,175,72,210,250,90,250,0.7,0.8,0.84
629215,barres,30,3 options noCS,30,3622,5314,13275,NA,NA,decoy,target,decoy,NA,NA,2.1,2.43,2.52,175,72,143,250,90,170,0.7,0.8,0.8411764705882353
629215,barres,31,3 options CS,7,4769,10255,NA,NA,NA,target,competitor,NA,NA,NA,3.75,3.18,4.5,113,138,135,90,130,90,1.2555555555555555,1.0615384615384615,1.5
629215,barres,32,2 options,29,1634,2208,6913,13328,NA,target,competitor,target,competitor,NA,3.75,3.18,NA,113,138,NA,90,130,NA,1.2555555555555555,1.0615384615384615,NA
629215,barres,33,3 options CS,5,4101,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3,2.85,3.6,130,86,156,130,90,130,1,0.9555555555555556,1.2
629215,barres,34,2 options,39,1582,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3,2.85,NA,130,86,NA,130,90,NA,1,0.9555555555555556,NA
629215,barres,35,3 options CS,38,2897,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.3,3.96,275,99,330,250,90,250,1.1,1.1,1.32
629215,barres,36,2 options,3,4364,9751,NA,NA,NA,competitor,target,NA,NA,NA,3.3,3.3,NA,275,99,NA,250,90,NA,1.1,1.1,NA
629215,barres,37,3 options CS,32,2629,8676,NA,NA,NA,target,competitor,NA,NA,NA,2.1,2.22,2.52,63,125,76,90,170,90,0.7,0.7352941176470589,0.8444444444444444
629215,barres,38,2 options,37,1608,4126,NA,NA,NA,target,competitor,NA,NA,NA,2.1,2.22,NA,63,125,NA,90,170,NA,0.7,0.7352941176470589,NA
629215,barres,39,3 options CS,1,5323,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.81,3.96,143,316,172,130,250,130,1.1,1.264,1.323076923076923
629215,barres,40,2 options,40,1707,6353,NA,NA,NA,competitor,target,NA,NA,NA,3.3,3.81,NA,143,316,NA,130,250,NA,1.1,1.264,NA
629373,barres,1,3 options CS,24,2518,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.6,3.06,4.32,108,255,130,90,250,90,1.2,1.02,1.4444444444444444
629373,barres,2,3 options noCS,2,2077,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.6,3.06,4.32,108,255,302,90,250,210,1.2,1.02,1.438095238095238
629373,barres,3,3 options CS,33,2687,NA,NA,NA,NA,competitor,NA,NA,NA,NA,1.95,1.86,2.34,163,130,195,250,210,250,0.652,0.6190476190476191,0.78
629373,barres,4,3 options noCS,10,2749,NA,NA,NA,NA,competitor,NA,NA,NA,NA,1.95,1.86,2.34,163,130,101,250,210,130,0.652,0.6190476190476191,0.7769230769230769
629373,barres,5,3 options CS,29,2340,15738,NA,NA,NA,target,competitor,NA,NA,NA,2.55,2.55,3.06,179,111,214,210,130,210,0.8523809523809524,0.8538461538461538,1.019047619047619
629373,barres,6,3 options noCS,14,3609,13922,NA,NA,NA,competitor,target,NA,NA,NA,2.55,2.55,3.06,179,111,173,210,130,170,0.8523809523809524,0.8538461538461538,1.0176470588235293
629373,barres,7,3 options CS,13,2556,NA,NA,NA,NA,target,NA,NA,NA,NA,3.15,3.3,3.78,95,232,113,90,210,90,1.0555555555555556,1.1047619047619048,1.2555555555555555
629373,barres,8,3 options noCS,30,1740,3569,11200,18991,NA,target,competitor,target,competitor,NA,3.15,3.3,3.78,95,232,315,90,210,250,1.0555555555555556,1.1047619047619048,1.26
629373,barres,9,3 options CS,34,2033,7263,NA,NA,NA,target,competitor,NA,NA,NA,3.9,4.5,4.68,273,254,328,210,170,210,1.3,1.4941176470588236,1.561904761904762
629373,barres,10,3 options noCS,3,1925,NA,NA,NA,NA,target,NA,NA,NA,NA,3.9,4.5,4.68,273,254,390,210,170,250,1.3,1.4941176470588236,1.56
629373,barres,11,3 options CS,20,1986,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.25,1.92,2.7,128,159,153,170,250,170,0.7529411764705882,0.636,0.9
629373,barres,12,2 options,12,2619,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.25,1.92,NA,128,159,NA,170,250,NA,0.7529411764705882,0.636,NA
629373,barres,13,3 options CS,7,2620,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.9,3.72,4.68,117,309,140,90,250,90,1.3,1.236,1.5555555555555556
629373,barres,14,2 options,35,2459,5537,NA,NA,NA,target,competitor,NA,NA,NA,3.9,3.72,NA,117,309,NA,90,250,NA,1.3,1.236,NA
629373,barres,15,3 options CS,40,2762,5343,NA,NA,NA,decoy,competitor,NA,NA,NA,3.3,3.3,3.96,187,99,224,170,90,170,1.1,1.1,1.3176470588235294
629373,barres,16,2 options,25,1703,17937,NA,NA,NA,competitor,target,NA,NA,NA,3.3,3.3,NA,187,99,NA,170,90,NA,1.1,1.1,NA
629373,barres,17,3 options CS,15,2821,7146,NA,NA,NA,target,competitor,NA,NA,NA,3.75,3.93,4.5,163,276,195,130,210,130,1.2538461538461538,1.3142857142857143,1.5
629373,barres,18,2 options,26,1695,5012,NA,NA,NA,target,competitor,NA,NA,NA,3.75,3.93,NA,163,276,NA,130,210,NA,1.2538461538461538,1.3142857142857143,NA
629373,barres,19,3 options CS,6,3097,NA,NA,NA,NA,target,NA,NA,NA,NA,1.95,2.25,2.34,110,97,133,170,130,170,0.6470588235294118,0.7461538461538462,0.7823529411764706
629373,barres,20,2 options,16,2553,8094,NA,NA,NA,competitor,target,NA,NA,NA,1.95,2.25,NA,110,97,NA,170,130,NA,0.6470588235294118,0.7461538461538462,NA
629373,barres,21,3 options CS,37,2444,11849,NA,NA,NA,decoy,competitor,NA,NA,NA,2.4,2.04,2.88,72,88,86,90,130,90,0.8,0.676923076923077,0.9555555555555556
629373,barres,22,3 options noCS,21,1373,10564,NA,NA,NA,decoy,competitor,NA,NA,NA,2.4,2.04,2.88,72,88,240,90,130,250,0.8,0.676923076923077,0.96
629373,barres,23,3 options CS,32,2156,10249,13440,NA,NA,competitor,target,competitor,NA,NA,3.15,3,3.78,95,209,113,90,210,90,1.0555555555555556,0.9952380952380953,1.2555555555555555
629373,barres,24,3 options noCS,18,1760,13672,NA,NA,NA,competitor,target,NA,NA,NA,3.15,3,3.78,95,209,315,90,210,250,1.0555555555555556,0.9952380952380953,1.26
629373,barres,25,3 options CS,4,1886,NA,NA,NA,NA,target,NA,NA,NA,NA,2.25,2.25,2.7,188,158,225,250,210,250,0.752,0.7523809523809524,0.9
629373,barres,26,3 options noCS,1,1948,NA,NA,NA,NA,target,NA,NA,NA,NA,2.25,2.25,2.7,188,158,117,250,210,130,0.752,0.7523809523809524,0.9
629373,barres,27,3 options CS,11,3317,19884,NA,NA,NA,competitor,target,NA,NA,NA,4.05,4.26,4.86,176,128,211,130,90,130,1.353846153846154,1.4222222222222223,1.623076923076923
629373,barres,28,3 options noCS,39,2435,3329,16690,NA,NA,competitor,target,competitor,NA,NA,4.05,4.26,4.86,176,128,340,130,90,210,1.353846153846154,1.4222222222222223,1.619047619047619
629373,barres,29,3 options CS,28,1470,2676,3836,NA,NA,competitor,decoy,target,NA,NA,2.1,2.43,2.52,175,72,210,250,90,250,0.7,0.8,0.84
629373,barres,30,3 options noCS,22,1459,NA,NA,NA,NA,target,NA,NA,NA,NA,2.1,2.43,2.52,175,72,143,250,90,170,0.7,0.8,0.8411764705882353
629373,barres,31,3 options CS,5,2436,14832,NA,NA,NA,target,competitor,NA,NA,NA,3.75,3.18,4.5,113,138,135,90,130,90,1.2555555555555555,1.0615384615384615,1.5
629373,barres,32,2 options,8,2075,7192,NA,NA,NA,target,competitor,NA,NA,NA,3.75,3.18,NA,113,138,NA,90,130,NA,1.2555555555555555,1.0615384615384615,NA
629373,barres,33,3 options CS,23,2604,3657,NA,NA,NA,target,competitor,NA,NA,NA,3,2.85,3.6,130,86,156,130,90,130,1,0.9555555555555556,1.2
629373,barres,34,2 options,36,1449,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3,2.85,NA,130,86,NA,130,90,NA,1,0.9555555555555556,NA
629373,barres,35,3 options CS,27,1818,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.3,3.96,275,99,330,250,90,250,1.1,1.1,1.32
629373,barres,36,2 options,17,1889,9183,NA,NA,NA,target,competitor,NA,NA,NA,3.3,3.3,NA,275,99,NA,250,90,NA,1.1,1.1,NA
629373,barres,37,3 options CS,31,2152,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.1,2.22,2.52,63,125,76,90,170,90,0.7,0.7352941176470589,0.8444444444444444
629373,barres,38,2 options,38,2377,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.1,2.22,NA,63,125,NA,90,170,NA,0.7,0.7352941176470589,NA
629373,barres,39,3 options CS,19,1883,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.81,3.96,143,316,172,130,250,130,1.1,1.264,1.323076923076923
629373,barres,40,2 options,9,2984,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.81,NA,143,316,NA,130,250,NA,1.1,1.264,NA
629429,barres,1,3 options CS,23,1864,7116,7627,8314,8890,competitor,decoy,competitor,decoy,competitor,3.6,3.06,4.32,108,255,130,90,250,90,1.2,1.02,1.4444444444444444
629429,barres,2,3 options noCS,39,3296,6990,7182,7389,7605,competitor,competitor,competitor,competitor,competitor,3.6,3.06,4.32,108,255,302,90,250,210,1.2,1.02,1.438095238095238
629429,barres,3,3 options CS,8,3613,11233,12118,15617,18810,decoy,competitor,target,target,target,1.95,1.86,2.34,163,130,195,250,210,250,0.652,0.6190476190476191,0.78
629429,barres,4,3 options noCS,32,2488,3274,3977,4531,4890,target,decoy,target,decoy,target,1.95,1.86,2.34,163,130,101,250,210,130,0.652,0.6190476190476191,0.7769230769230769
629429,barres,5,3 options CS,9,3864,10855,11565,12254,13708,target,competitor,target,competitor,competitor,2.55,2.55,3.06,179,111,214,210,130,210,0.8523809523809524,0.8538461538461538,1.019047619047619
629429,barres,6,3 options noCS,21,2578,6502,6861,9181,9535,target,competitor,target,target,target,2.55,2.55,3.06,179,111,173,210,130,170,0.8523809523809524,0.8538461538461538,1.0176470588235293
629429,barres,7,3 options CS,22,4842,9671,11110,NA,NA,target,competitor,competitor,NA,NA,3.15,3.3,3.78,95,232,113,90,210,90,1.0555555555555556,1.1047619047619048,1.2555555555555555
629429,barres,8,3 options noCS,1,4359,NA,NA,NA,NA,decoy,NA,NA,NA,NA,3.15,3.3,3.78,95,232,315,90,210,250,1.0555555555555556,1.1047619047619048,1.26
629429,barres,9,3 options CS,17,3165,4442,9968,10329,12081,decoy,competitor,competitor,competitor,target,3.9,4.5,4.68,273,254,328,210,170,210,1.3,1.4941176470588236,1.561904761904762
629429,barres,10,3 options noCS,14,2811,17344,17767,17959,NA,decoy,decoy,decoy,decoy,NA,3.9,4.5,4.68,273,254,390,210,170,250,1.3,1.4941176470588236,1.56
629429,barres,11,3 options CS,34,2556,5512,6247,6953,8153,competitor,competitor,competitor,competitor,competitor,2.25,1.92,2.7,128,159,153,170,250,170,0.7529411764705882,0.636,0.9
629429,barres,12,2 options,2,4129,11836,13187,14227,15170,competitor,competitor,competitor,competitor,competitor,2.25,1.92,NA,128,159,NA,170,250,NA,0.7529411764705882,0.636,NA
629429,barres,13,3 options CS,30,3407,5243,5853,6235,7979,competitor,competitor,target,competitor,competitor,3.9,3.72,4.68,117,309,140,90,250,90,1.3,1.236,1.5555555555555556
629429,barres,14,2 options,37,2526,5378,6360,7225,7992,competitor,competitor,competitor,competitor,competitor,3.9,3.72,NA,117,309,NA,90,250,NA,1.3,1.236,NA
629429,barres,15,3 options CS,18,3038,3918,4589,5502,6117,target,competitor,target,target,competitor,3.3,3.3,3.96,187,99,224,170,90,170,1.1,1.1,1.3176470588235294
629429,barres,16,2 options,31,4024,7214,8220,9270,10325,target,target,target,target,target,3.3,3.3,NA,187,99,NA,170,90,NA,1.1,1.1,NA
629429,barres,17,3 options CS,15,2787,3352,3928,4440,6871,target,decoy,target,decoy,target,3.75,3.93,4.5,163,276,195,130,210,130,1.2538461538461538,1.3142857142857143,1.5
629429,barres,18,2 options,26,2151,3850,5394,6659,9218,competitor,competitor,competitor,competitor,competitor,3.75,3.93,NA,163,276,NA,130,210,NA,1.2538461538461538,1.3142857142857143,NA
629429,barres,19,3 options CS,33,2760,4612,5750,6900,7733,decoy,decoy,decoy,competitor,competitor,1.95,2.25,2.34,110,97,133,170,130,170,0.6470588235294118,0.7461538461538462,0.7823529411764706
629429,barres,20,2 options,40,3254,6802,8097,9058,9793,target,target,target,target,target,1.95,2.25,NA,110,97,NA,170,130,NA,0.6470588235294118,0.7461538461538462,NA
629429,barres,21,3 options CS,36,4257,8614,10381,11309,12061,competitor,competitor,competitor,competitor,competitor,2.4,2.04,2.88,72,88,86,90,130,90,0.8,0.676923076923077,0.9555555555555556
629429,barres,22,3 options noCS,35,2022,10317,10771,11859,12654,decoy,decoy,decoy,decoy,decoy,2.4,2.04,2.88,72,88,240,90,130,250,0.8,0.676923076923077,0.96
629429,barres,23,3 options CS,29,2807,5211,6899,9189,10266,competitor,competitor,competitor,competitor,competitor,3.15,3,3.78,95,209,113,90,210,90,1.0555555555555556,0.9952380952380953,1.2555555555555555
629429,barres,24,3 options noCS,10,2269,10801,15360,16063,NA,decoy,target,competitor,target,NA,3.15,3,3.78,95,209,315,90,210,250,1.0555555555555556,0.9952380952380953,1.26
629429,barres,25,3 options CS,19,1719,3844,8516,8819,9011,competitor,target,target,target,target,2.25,2.25,2.7,188,158,225,250,210,250,0.752,0.7523809523809524,0.9
629429,barres,26,3 options noCS,7,2300,4424,7168,7822,12423,target,target,competitor,target,competitor,2.25,2.25,2.7,188,158,117,250,210,130,0.752,0.7523809523809524,0.9
629429,barres,27,3 options CS,12,3907,16760,17543,NA,NA,target,decoy,target,NA,NA,4.05,4.26,4.86,176,128,211,130,90,130,1.353846153846154,1.4222222222222223,1.623076923076923
629429,barres,28,3 options noCS,6,2653,8371,9034,9529,11290,decoy,target,decoy,target,decoy,4.05,4.26,4.86,176,128,340,130,90,210,1.353846153846154,1.4222222222222223,1.619047619047619
629429,barres,29,3 options CS,28,2214,3260,3955,5427,6203,decoy,decoy,decoy,decoy,decoy,2.1,2.43,2.52,175,72,210,250,90,250,0.7,0.8,0.84
629429,barres,30,3 options noCS,25,3769,4846,5957,6533,7862,target,target,target,target,target,2.1,2.43,2.52,175,72,143,250,90,170,0.7,0.8,0.8411764705882353
629429,barres,31,3 options CS,24,2648,11895,12069,12253,12413,competitor,competitor,competitor,competitor,competitor,3.75,3.18,4.5,113,138,135,90,130,90,1.2555555555555555,1.0615384615384615,1.5
629429,barres,32,2 options,16,2770,10085,10924,12492,16653,competitor,target,competitor,competitor,target,3.75,3.18,NA,113,138,NA,90,130,NA,1.2555555555555555,1.0615384615384615,NA
629429,barres,33,3 options CS,13,2469,3908,4632,5386,6154,decoy,target,decoy,target,decoy,3,2.85,3.6,130,86,156,130,90,130,1,0.9555555555555556,1.2
629429,barres,34,2 options,11,2430,9315,10075,15171,NA,competitor,target,competitor,target,NA,3,2.85,NA,130,86,NA,130,90,NA,1,0.9555555555555556,NA
629429,barres,35,3 options CS,3,3921,8950,9624,10005,10207,decoy,decoy,decoy,decoy,decoy,3.3,3.3,3.96,275,99,330,250,90,250,1.1,1.1,1.32
629429,barres,36,2 options,27,3053,4370,5154,5993,7074,target,target,target,target,target,3.3,3.3,NA,275,99,NA,250,90,NA,1.1,1.1,NA
629429,barres,37,3 options CS,4,3006,5955,6147,6308,11636,competitor,competitor,competitor,competitor,target,2.1,2.22,2.52,63,125,76,90,170,90,0.7,0.7352941176470589,0.8444444444444444
629429,barres,38,2 options,5,1851,5109,6148,7275,8907,target,competitor,target,competitor,target,2.1,2.22,NA,63,125,NA,90,170,NA,0.7,0.7352941176470589,NA
629429,barres,39,3 options CS,38,2487,7606,18076,NA,NA,competitor,target,decoy,NA,NA,3.3,3.81,3.96,143,316,172,130,250,130,1.1,1.264,1.323076923076923
629429,barres,40,2 options,20,2528,7884,8316,9100,9245,competitor,target,competitor,competitor,competitor,3.3,3.81,NA,143,316,NA,130,250,NA,1.1,1.264,NA
630172,barres,1,3 options CS,6,3271,8564,NA,NA,NA,target,competitor,NA,NA,NA,3.6,3.06,4.32,108,255,130,90,250,90,1.2,1.02,1.4444444444444444
630172,barres,2,3 options noCS,35,2794,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.6,3.06,4.32,108,255,302,90,250,210,1.2,1.02,1.438095238095238
630172,barres,3,3 options CS,11,2445,NA,NA,NA,NA,target,NA,NA,NA,NA,1.95,1.86,2.34,163,130,195,250,210,250,0.652,0.6190476190476191,0.78
630172,barres,4,3 options noCS,33,4660,8297,18186,NA,NA,target,competitor,target,NA,NA,1.95,1.86,2.34,163,130,101,250,210,130,0.652,0.6190476190476191,0.7769230769230769
630172,barres,5,3 options CS,24,2568,NA,NA,NA,NA,target,NA,NA,NA,NA,2.55,2.55,3.06,179,111,214,210,130,210,0.8523809523809524,0.8538461538461538,1.019047619047619
630172,barres,6,3 options noCS,14,1933,6637,NA,NA,NA,competitor,target,NA,NA,NA,2.55,2.55,3.06,179,111,173,210,130,170,0.8523809523809524,0.8538461538461538,1.0176470588235293
630172,barres,7,3 options CS,15,2175,NA,NA,NA,NA,target,NA,NA,NA,NA,3.15,3.3,3.78,95,232,113,90,210,90,1.0555555555555556,1.1047619047619048,1.2555555555555555
630172,barres,8,3 options noCS,39,2882,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3.3,3.78,95,232,315,90,210,250,1.0555555555555556,1.1047619047619048,1.26
630172,barres,9,3 options CS,10,3560,NA,NA,NA,NA,target,NA,NA,NA,NA,3.9,4.5,4.68,273,254,328,210,170,210,1.3,1.4941176470588236,1.561904761904762
630172,barres,10,3 options noCS,18,2516,18886,NA,NA,NA,competitor,target,NA,NA,NA,3.9,4.5,4.68,273,254,390,210,170,250,1.3,1.4941176470588236,1.56
630172,barres,11,3 options CS,30,2970,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.25,1.92,2.7,128,159,153,170,250,170,0.7529411764705882,0.636,0.9
630172,barres,12,2 options,34,1896,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.25,1.92,NA,128,159,NA,170,250,NA,0.7529411764705882,0.636,NA
630172,barres,13,3 options CS,38,2282,4056,NA,NA,NA,target,competitor,NA,NA,NA,3.9,3.72,4.68,117,309,140,90,250,90,1.3,1.236,1.5555555555555556
630172,barres,14,2 options,3,2293,12297,NA,NA,NA,target,competitor,NA,NA,NA,3.9,3.72,NA,117,309,NA,90,250,NA,1.3,1.236,NA
630172,barres,15,3 options CS,25,2671,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.3,3.96,187,99,224,170,90,170,1.1,1.1,1.3176470588235294
630172,barres,16,2 options,12,2286,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.3,NA,187,99,NA,170,90,NA,1.1,1.1,NA
630172,barres,17,3 options CS,2,5291,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.75,3.93,4.5,163,276,195,130,210,130,1.2538461538461538,1.3142857142857143,1.5
630172,barres,18,2 options,8,12945,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.75,3.93,NA,163,276,NA,130,210,NA,1.2538461538461538,1.3142857142857143,NA
630172,barres,19,3 options CS,4,9186,NA,NA,NA,NA,target,NA,NA,NA,NA,1.95,2.25,2.34,110,97,133,170,130,170,0.6470588235294118,0.7461538461538462,0.7823529411764706
630172,barres,20,2 options,9,14176,NA,NA,NA,NA,target,NA,NA,NA,NA,1.95,2.25,NA,110,97,NA,170,130,NA,0.6470588235294118,0.7461538461538462,NA
630172,barres,21,3 options CS,23,4107,NA,NA,NA,NA,target,NA,NA,NA,NA,2.4,2.04,2.88,72,88,86,90,130,90,0.8,0.676923076923077,0.9555555555555556
630172,barres,22,3 options noCS,20,2209,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.4,2.04,2.88,72,88,240,90,130,250,0.8,0.676923076923077,0.96
630172,barres,23,3 options CS,17,2271,11989,NA,NA,NA,target,competitor,NA,NA,NA,3.15,3,3.78,95,209,113,90,210,90,1.0555555555555556,0.9952380952380953,1.2555555555555555
630172,barres,24,3 options noCS,22,2033,19135,NA,NA,NA,competitor,target,NA,NA,NA,3.15,3,3.78,95,209,315,90,210,250,1.0555555555555556,0.9952380952380953,1.26
630172,barres,25,3 options CS,32,1826,NA,NA,NA,NA,target,NA,NA,NA,NA,2.25,2.25,2.7,188,158,225,250,210,250,0.752,0.7523809523809524,0.9
630172,barres,26,3 options noCS,28,4750,NA,NA,NA,NA,target,NA,NA,NA,NA,2.25,2.25,2.7,188,158,117,250,210,130,0.752,0.7523809523809524,0.9
