"","lp__","lp_approx__","I","m","lam","gamma","beta","alpha","k","tau","delta",".chain",".iteration",".draw","Chain"
"1743",-216.506,-3.83946,1.76921,0.951383,0.83734,5.57021,0.779096,0.965097,1,0,0,1,1743,1,1
"1744",-303.87,-5.02836,1.82588,1.00358,0.721103,6.12281,0.733352,0.968934,1,0,0,1,1744,1,1
"1745",-233.325,-1.57297,1.79892,1.01002,0.704429,5.84698,0.746867,0.974071,1,0,0,1,1745,1,1
"1746",-270.531,-3.22951,1.7284,1.08499,0.825471,5.79837,0.754788,1.00546,1,0,0,1,1746,1,1
"1747",-213.316,-2.67695,1.81353,1.0847,0.90548,5.64468,0.759099,0.958997,1,0,0,1,1747,1,1
"1748",-275.254,-7.95801,1.86105,1.1194,0.81119,6.04797,0.734643,1.03152,1,0,0,1,1748,1,1
"1749",-266.982,-3.34206,1.82694,1.07953,0.634483,5.66053,0.741859,0.983283,1,0,0,1,1749,1,1
"1750",-266.099,-2.74665,1.74358,1.0311,0.703817,5.81615,0.777591,0.963662,1,0,0,1,1750,1,1
"1751",-212.924,-1.22193,1.8236,1.05618,0.832841,5.63046,0.766615,1.00879,1,0,0,1,1751,1,1
"1752",-239.441,-6.05603,1.72734,1.02904,0.829004,5.56781,0.745038,1.0592,1,0,0,1,1752,1,1
"1753",-215.216,-4.04477,1.80278,1.00352,0.890334,5.85158,0.765991,1.03303,1,0,0,1,1753,1,1
"1754",-230.421,-0.940433,1.80466,1.03714,0.857203,5.75337,0.740653,0.984032,1,0,0,1,1754,1,1
"1755",-239.365,-2.84116,1.75117,1.00721,0.67482,5.64597,0.745711,1.01469,1,0,0,1,1755,1,1
"1756",-328.388,-3.36474,1.79106,1.11777,0.755586,5.80931,0.747817,1.01723,1,0,0,1,1756,1,1
"1757",-266.668,-2.3862,1.79107,1.07878,0.658151,5.5686,0.741022,0.983747,1,0,0,1,1757,1,1
"1758",-214.264,-1.09819,1.812,0.999627,0.836778,5.59687,0.77059,0.991498,1,0,0,1,1758,1,1
"1759",-230.576,-1.83429,1.84219,1.06717,0.810111,5.70564,0.733874,0.961038,1,0,0,1,1759,1,1
"1760",-233.683,-2.07489,1.79931,1.04943,0.769586,5.6584,0.734258,1.03146,1,0,0,1,1760,1,1
"1761",-266.088,-2.03462,1.80095,1.0124,0.707667,5.90132,0.772063,0.985068,1,0,0,1,1761,1,1
"1762",-212.634,-1.35573,1.76526,1.01139,0.819845,5.58179,0.778892,0.970617,1,0,0,1,1762,1,1
"1763",-213.82,-1.8319,1.75169,0.999921,0.823947,5.46142,0.750123,0.980552,1,0,0,1,1763,1,1
"1764",-213.204,-3.94698,1.73148,1.03781,0.919151,5.67462,0.787136,0.975534,1,0,0,1,1764,1,1
"1765",-231.942,-2.64216,1.82611,1.02429,0.749411,5.66612,0.703061,0.985285,1,0,0,1,1765,1,1
"1766",-216.856,-1.79128,1.83688,1.02172,0.779123,5.66044,0.750794,0.944525,1,0,0,1,1766,1,1
"1767",-218.046,-4.11637,1.87398,0.982609,0.751566,5.41499,0.770671,1.0039,1,0,0,1,1767,1,1
"1768",-232.036,-0.924929,1.79384,1.06127,0.737518,5.58415,0.775026,0.969521,1,0,0,1,1768,1,1
"1769",-214.018,-3.33301,1.77918,1.05022,0.974771,5.72716,0.75371,0.992444,1,0,0,1,1769,1,1
"1770",-232.515,-5.53445,1.84443,1.08393,0.779177,5.32445,0.701953,0.976442,1,0,0,1,1770,1,1
"1771",-214.856,-4.40798,1.73612,1.03532,0.811044,5.56014,0.767058,0.924785,1,0,0,1,1771,1,1
"1772",-215.566,-3.46751,1.79705,1.03552,0.8233,5.23387,0.73494,0.986855,1,0,0,1,1772,1,1
"1773",-230.971,-7.64108,1.84809,0.929209,0.687268,5.97962,0.771098,0.982733,1,0,0,1,1773,1,1
"1774",-216.571,-5.04679,1.82152,1.03474,0.721704,5.55218,0.820824,1.02207,1,0,0,1,1774,1,1
"1775",-269.071,-2.50171,1.74656,1.03651,0.826268,5.90126,0.736678,0.971409,1,0,0,1,1775,1,1
"1776",-221.972,-7.03106,1.89683,0.991596,0.742293,5.22113,0.751696,0.966153,1,0,0,1,1776,1,1
"1777",-215.289,-3.57467,1.83179,1.04264,0.74142,5.66179,0.799882,1.02809,1,0,0,1,1777,1,1
"1778",-213.275,-1.44699,1.86348,1.05099,0.7784,5.68863,0.748452,0.987875,1,0,0,1,1778,1,1
"1779",-231.396,-3.3554,1.83542,1.02833,0.688514,5.70819,0.715534,0.953863,1,0,0,1,1779,1,1
"1780",-230.627,-1.37556,1.7961,0.982443,0.791537,5.69421,0.743368,0.964945,1,0,0,1,1780,1,1
"1781",-234.679,-2.91823,1.86635,1.08395,0.774933,5.82217,0.748517,1.00154,1,0,0,1,1781,1,1
"1782",-229.965,-0.60757,1.80218,1.03042,0.719807,5.59301,0.750083,1.0004,1,0,0,1,1782,1,1
"1783",-215.564,-1.6701,1.82628,1.00916,0.862531,5.53555,0.750196,1.00578,1,0,0,1,1783,1,1
"1784",-222.586,-5.5438,1.90043,1.02531,0.888077,5.44174,0.781096,0.997457,1,0,0,1,1784,1,1
"1785",-234.661,-5.40716,1.88686,1.00741,0.683655,5.61471,0.761002,0.936464,1,0,0,1,1785,1,1
"1786",-230.906,-1.37509,1.82752,1.03312,0.73461,5.60105,0.764492,0.952082,1,0,0,1,1786,1,1
"1787",-214.768,-1.69231,1.84389,1.09016,0.749792,5.59434,0.756757,0.990997,1,0,0,1,1787,1,1
"1788",-214.865,-3.95083,1.84718,1.12587,0.855224,5.70828,0.754382,1.00139,1,0,0,1,1788,1,1
"1789",-216.103,-2.20569,1.81321,1.00553,0.860968,5.46969,0.734215,1.00693,1,0,0,1,1789,1,1
"1790",-267.867,-2.88052,1.84203,1.1198,0.759047,5.61019,0.749484,0.969744,1,0,0,1,1790,1,1
"1791",-215.389,-2.79476,1.82257,0.972743,0.746547,5.57532,0.779784,0.956268,1,0,0,1,1791,1,1
"1792",-232.192,-1.9687,1.78948,0.991526,0.710962,5.72991,0.726563,0.9949,1,0,0,1,1792,1,1
"1793",-212.686,-1.58822,1.77571,1.08691,0.839211,5.52481,0.757739,0.993425,1,0,0,1,1793,1,1
"1794",-217.35,-5.45854,1.8756,1.05192,0.714994,5.34702,0.800535,0.987932,1,0,0,1,1794,1,1
"1795",-267.162,-1.80975,1.8375,1.09481,0.75014,5.73501,0.762166,0.986161,1,0,0,1,1795,1,1
"1796",-231.61,-2.55672,1.80991,1.08881,0.793526,5.60221,0.730338,0.946227,1,0,0,1,1796,1,1
"1797",-214.668,-3.11244,1.84435,1.05589,0.725473,5.69864,0.800578,0.963327,1,0,0,1,1797,1,1
"1798",-212.524,-0.65538,1.82731,1.06012,0.770032,5.58792,0.758609,0.996932,1,0,0,1,1798,1,1
"1799",-231.76,-2.93285,1.74391,0.975554,0.737554,5.65685,0.760057,1.01319,1,0,0,1,1799,1,1
"1800",-230.973,-1.69654,1.79576,1.00671,0.749856,5.86236,0.761793,1.00973,1,0,0,1,1800,1,1
"1801",-231.683,-6.6495,1.71101,1.00578,0.656143,5.31133,0.77698,0.983364,1,0,0,1,1801,1,1
"1802",-213.903,-1.15325,1.83979,1.01651,0.780884,5.49533,0.749093,0.971366,1,0,0,1,1802,1,1
"1803",-311.411,-5.17559,1.78292,1.07531,0.775942,5.81348,0.688088,0.965514,1,0,0,1,1803,1,1
"1804",-267.836,-3.60885,1.7688,1.00648,0.69693,5.81158,0.751771,0.935268,1,0,0,1,1804,1,1
"1805",-216.766,-6.65259,1.76442,1.03135,1.05696,5.77522,0.740062,0.962332,1,0,0,1,1805,1,1
"1806",-234.076,-5.74273,1.89363,1.05007,0.851871,5.79919,0.706627,0.996443,1,0,0,1,1806,1,1
"1807",-270.245,-2.93305,1.82115,1.11813,0.753883,5.79236,0.736511,0.994354,1,0,0,1,1807,1,1
"1808",-216.577,-4.27626,1.81555,1.04659,0.824664,5.46691,0.725495,0.926208,1,0,0,1,1808,1,1
"1809",-214.383,-1.08289,1.79151,1.01075,0.84609,5.49737,0.765329,0.98647,1,0,0,1,1809,1,1
"1810",-232.506,-0.998602,1.82222,1.0673,0.774788,5.74381,0.750729,1.00413,1,0,0,1,1810,1,1
"1811",-215.075,-1.51417,1.82472,1.04341,0.847128,5.48381,0.765056,0.963728,1,0,0,1,1811,1,1
"1812",-304.538,-4.672,1.86,1.0583,0.673026,5.93381,0.725016,0.974285,1,0,0,1,1812,1,1
"1813",-270.662,-3.08266,1.73635,1.05541,0.796798,5.82466,0.75937,1.02336,1,0,0,1,1813,1,1
"1814",-214.09,-1.33466,1.7791,1.08465,0.78623,5.47224,0.750843,0.987226,1,0,0,1,1814,1,1
"1815",-212.664,-1.75018,1.77317,1.03408,0.744661,5.38565,0.773685,0.977376,1,0,0,1,1815,1,1
"1816",-232.329,-0.675962,1.82197,1.06669,0.753554,5.69899,0.7638,0.986362,1,0,0,1,1816,1,1
"1817",-231.374,-1.50732,1.80003,0.994076,0.799194,5.63428,0.721514,0.98415,1,0,0,1,1817,1,1
"1818",-216.726,-2.94286,1.85755,1.06095,0.858776,5.42914,0.752515,0.963801,1,0,0,1,1818,1,1
"1819",-267.603,-1.20746,1.76881,1.04212,0.709647,5.78997,0.750233,0.994526,1,0,0,1,1819,1,1
"1820",-215.193,-2.1631,1.78284,0.972592,0.856867,5.5773,0.740699,0.980286,1,0,0,1,1820,1,1
"1821",-229.501,-1.1704,1.80403,1.01758,0.703475,5.57557,0.755671,0.960876,1,0,0,1,1821,1,1
"1822",-215.897,-2.41105,1.80321,1.02407,0.882839,5.56005,0.757592,0.943761,1,0,0,1,1822,1,1
"1823",-229.669,-1.12859,1.82386,1.0138,0.716046,5.72912,0.743622,0.998364,1,0,0,1,1823,1,1
"1824",-267.847,-6.84085,1.67292,1.00303,0.739085,5.79175,0.78392,0.968294,1,0,0,1,1824,1,1
"1825",-231.588,-3.37937,1.78103,1.08414,0.78413,5.34242,0.721655,0.997149,1,0,0,1,1825,1,1
"1826",-214.044,-2.05572,1.81401,1.03431,0.746825,5.45312,0.793627,0.993227,1,0,0,1,1826,1,1
"1827",-231.837,-2.78616,1.80292,0.972913,0.829719,5.82997,0.728355,0.993695,1,0,0,1,1827,1,1
"1828",-214.877,-1.67715,1.78802,1.02105,0.816315,5.42725,0.782446,0.989619,1,0,0,1,1828,1,1
"1829",-233.701,-5.16306,1.83908,0.970861,0.64463,5.89389,0.742304,0.97333,1,0,0,1,1829,1,1
"1830",-213.437,-4.30964,1.77895,1.08931,0.727988,5.24244,0.771992,0.986796,1,0,0,1,1830,1,1
"1831",-218.235,-4.80404,1.76039,0.99424,0.924483,5.55308,0.771567,0.938071,1,0,0,1,1831,1,1
"1832",-267.332,-1.44103,1.76978,1.06401,0.808266,5.8593,0.753326,0.994266,1,0,0,1,1832,1,1
"1833",-230.151,-0.790369,1.81866,1.04285,0.769764,5.72204,0.769371,0.963434,1,0,0,1,1833,1,1
"1834",-215.442,-3.85058,1.84832,0.984466,0.700052,5.52633,0.780826,1.0167,1,0,0,1,1834,1,1
"1835",-213.248,-1.47167,1.79041,1.034,0.863133,5.59356,0.754912,0.952633,1,0,0,1,1835,1,1
"1836",-232.593,-1.68969,1.81953,1.02337,0.707354,5.83946,0.750664,0.963351,1,0,0,1,1836,1,1
"1837",-232.234,-3.56542,1.76144,1.00819,0.73939,5.71095,0.728521,0.932497,1,0,0,1,1837,1,1
"1838",-303.713,-4.91834,1.7617,1.00468,0.639833,5.97364,0.752672,0.96507,1,0,0,1,1838,1,1
"1839",-229.984,-0.916219,1.80645,1.03793,0.72566,5.67625,0.729774,0.972222,1,0,0,1,1839,1,1
"1840",-232.289,-2.02358,1.79762,1.01406,0.751479,5.6398,0.714317,1.00852,1,0,0,1,1840,1,1
"1841",-234.281,-4.62614,1.83122,0.983637,0.709346,5.65862,0.777589,0.928914,1,0,0,1,1841,1,1
"1842",-229.881,-2.55618,1.76526,0.961258,0.729561,5.68426,0.750092,0.97239,1,0,0,1,1842,1,1
"1843",-269.009,-7.06874,1.88656,1.05385,0.612259,5.77802,0.758443,1.02117,1,0,0,1,1843,1,1
"1844",-229.998,-1.12656,1.80341,0.987297,0.733039,5.67024,0.74885,0.996375,1,0,0,1,1844,1,1
"1845",-215.089,-2.79772,1.84737,1.0189,0.88739,5.72375,0.7556,1.01688,1,0,0,1,1845,1,1
"1846",-230.984,-2.01345,1.76781,1.0181,0.894985,5.79289,0.742951,0.984869,1,0,0,1,1846,1,1
"1847",-217.796,-3.26396,1.81081,0.952147,0.813365,5.50639,0.776888,0.984933,1,0,0,1,1847,1,1
"1848",-230.645,-2.55983,1.79376,1.0711,0.734627,5.49102,0.719894,0.955892,1,0,0,1,1848,1,1
"1849",-215.53,-1.83412,1.81277,0.976305,0.818211,5.59341,0.7373,0.968994,1,0,0,1,1849,1,1
"1850",-231.547,-4.75794,1.75611,0.962153,0.729336,5.62521,0.733209,0.936549,1,0,0,1,1850,1,1
"1851",-231.387,-1.7957,1.81982,1.04948,0.733121,5.66083,0.768974,0.945207,1,0,0,1,1851,1,1
"1852",-214.807,-2.07261,1.79708,1.04983,0.693655,5.4815,0.78535,0.974126,1,0,0,1,1852,1,1
"1853",-230.947,-3.37704,1.72528,0.998241,0.739134,5.47824,0.78129,0.972637,1,0,0,1,1853,1,1
"1854",-212.6,-1.29596,1.84342,1.05946,0.747567,5.5672,0.760763,0.965166,1,0,0,1,1854,1,1
"1855",-216.074,-5.10339,1.80714,1.08523,0.869823,5.20975,0.736633,0.98475,1,0,0,1,1855,1,1
"1856",-267.307,-2.91576,1.81996,1.10234,0.727261,5.6861,0.742873,0.947647,1,0,0,1,1856,1,1
"1857",-226.181,-9.20926,1.92988,1.05664,0.93599,5.3411,0.741771,0.962572,1,0,0,1,1857,1,1
"1858",-232.691,-2.86221,1.83693,0.961646,0.724984,5.62416,0.766878,0.997354,1,0,0,1,1858,1,1
"1859",-214.206,-0.810755,1.78706,1.07214,0.798997,5.65944,0.773139,0.989649,1,0,0,1,1859,1,1
"1860",-229.363,-1.39326,1.81518,1.00221,0.770615,5.82463,0.738111,0.969239,1,0,0,1,1860,1,1
"1861",-230.41,-0.743647,1.82296,1.01548,0.731113,5.59976,0.767705,0.989992,1,0,0,1,1861,1,1
"1862",-218.999,-4.70404,1.80301,0.954414,0.768679,5.34272,0.781487,1.00389,1,0,0,1,1862,1,1
"1863",-229.555,-1.96676,1.82389,1.01026,0.744388,5.91369,0.745584,0.968519,1,0,0,1,1863,1,1
"1864",-233.464,-1.79148,1.84617,1.05288,0.740585,5.84145,0.754999,0.968168,1,0,0,1,1864,1,1
"1865",-231.758,-1.60821,1.794,1.0778,0.816189,5.61556,0.722004,0.99121,1,0,0,1,1865,1,1
"1866",-266.252,-1.72397,1.77654,1.07118,0.792376,5.87067,0.767189,0.968732,1,0,0,1,1866,1,1
"1867",-232.061,-2.60565,1.86024,1.00921,0.755074,5.54897,0.721147,0.995747,1,0,0,1,1867,1,1
"1868",-214.901,-3.6077,1.81192,0.97048,0.727611,5.59263,0.803091,0.986159,1,0,0,1,1868,1,1
"1869",-267.293,-2.49322,1.77604,1.03903,0.674102,5.88543,0.770119,0.980172,1,0,0,1,1869,1,1
"1870",-229.854,-1.52426,1.75005,1.03532,0.823312,5.66957,0.745473,0.957509,1,0,0,1,1870,1,1
"1871",-213.265,-3.609,1.78505,1.09259,0.805332,5.39362,0.744696,0.942367,1,0,0,1,1871,1,1
"1872",-231.273,-1.61031,1.76299,1.02332,0.764732,5.61694,0.71751,0.977139,1,0,0,1,1872,1,1
"1873",-233.545,-2.14611,1.83647,1.08209,0.741387,5.6429,0.727776,1.00459,1,0,0,1,1873,1,1
"1874",-219.666,-6.42414,1.77926,0.912244,0.872826,5.56467,0.756656,0.990453,1,0,0,1,1874,1,1
"1875",-231.317,-3.59347,1.74689,0.964909,0.70452,5.52609,0.772315,0.994154,1,0,0,1,1875,1,1
"1876",-307.056,-4.82052,1.76998,1.02572,0.733997,6.15695,0.742217,0.997922,1,0,0,1,1876,1,1
"1877",-266.61,-1.00685,1.79806,1.06624,0.720845,5.65953,0.773373,0.973049,1,0,0,1,1877,1,1
"1878",-233.004,-3.61318,1.86119,1.0444,0.733601,5.75322,0.75802,1.03552,1,0,0,1,1878,1,1
"1879",-267.209,-6.19088,1.78466,1.07452,0.600661,5.38523,0.7636,0.955051,1,0,0,1,1879,1,1
"1880",-213.713,-1.98904,1.81283,1.0721,0.842358,5.81442,0.7703,1.00733,1,0,0,1,1880,1,1
"1881",-231.127,-5.23499,1.85575,0.957233,0.657157,5.75946,0.769637,0.972561,1,0,0,1,1881,1,1
"1882",-230.181,-1.997,1.76942,1.02744,0.728918,5.45913,0.754797,0.949571,1,0,0,1,1882,1,1
"1883",-267.483,-2.91804,1.75454,1.0516,0.64259,5.67074,0.759562,0.97013,1,0,0,1,1883,1,1
"1884",-231.431,-2.56215,1.82099,1.00833,0.727863,5.56184,0.736266,0.940111,1,0,0,1,1884,1,1
"1885",-215.601,-4.15531,1.81197,1.03229,0.755105,5.26449,0.722273,0.954855,1,0,0,1,1885,1,1
"1886",-229.202,-0.997666,1.81094,1.0045,0.722343,5.77141,0.760837,0.98593,1,0,0,1,1886,1,1
"1887",-233.99,-3.40614,1.75249,1.04986,0.844617,5.46681,0.713591,1.00646,1,0,0,1,1887,1,1
"1888",-232.508,-1.62533,1.73733,1.01651,0.774916,5.72226,0.741549,0.996809,1,0,0,1,1888,1,1
"1889",-229.953,-0.492825,1.82372,1.02617,0.77658,5.64014,0.736513,0.983351,1,0,0,1,1889,1,1
"1890",-215.829,-2.75201,1.83489,1.05745,0.816259,5.41667,0.756506,0.945724,1,0,0,1,1890,1,1
"1891",-214.508,-2.29002,1.83219,0.967961,0.829409,5.7302,0.757457,0.983857,1,0,0,1,1891,1,1
"1892",-213.793,-0.987605,1.81618,1.0283,0.814423,5.49419,0.755858,0.962211,1,0,0,1,1892,1,1
"1893",-235.855,-2.21487,1.75229,1.02238,0.799224,5.79006,0.722108,0.966319,1,0,0,1,1893,1,1
"1894",-214.526,-1.89136,1.8018,1.00478,0.809244,5.59485,0.794637,0.998951,1,0,0,1,1894,1,1
"1895",-266.473,-2.4747,1.75835,1.02025,0.714799,5.77952,0.79135,0.971246,1,0,0,1,1895,1,1
"1896",-215.102,-2.75089,1.85568,1.05983,0.804363,5.42012,0.745116,0.956682,1,0,0,1,1896,1,1
"1897",-267.093,-4.16189,1.86412,1.05973,0.63216,5.71495,0.765007,0.989154,1,0,0,1,1897,1,1
"1898",-215.804,-1.84111,1.79289,1.04498,0.713339,5.60334,0.795916,0.987727,1,0,0,1,1898,1,1
"1899",-230.18,-2.05821,1.82514,0.981164,0.775289,5.81237,0.737934,0.970177,1,0,0,1,1899,1,1
"1900",-232.824,-4.46842,1.79985,1.06313,0.812003,5.31281,0.704527,0.972854,1,0,0,1,1900,1,1
"1901",-230.243,-2.05364,1.7556,1.00068,0.697581,5.50497,0.762049,0.994531,1,0,0,1,1901,1,1
"1902",-230.906,-1.61139,1.79158,0.986498,0.725795,5.53144,0.742237,1.00135,1,0,0,1,1902,1,1
"1903",-265.914,-2.07748,1.76719,1.02392,0.704724,5.8553,0.777049,0.977204,1,0,0,1,1903,1,1
"1904",-237.489,-4.62536,1.76311,1.00027,0.89243,5.60503,0.721989,1.03398,1,0,0,1,1904,1,1
"1905",-233.409,-4.2998,1.83764,1.03126,0.681201,5.70994,0.785703,0.934968,1,0,0,1,1905,1,1
"1906",-267.321,-4.72525,1.85929,1.08597,0.636243,5.48516,0.743879,0.977341,1,0,0,1,1906,1,1
"1907",-266.562,-1.29793,1.7759,1.05708,0.826479,5.84466,0.762758,0.976162,1,0,0,1,1907,1,1
"1908",-217.836,-2.83371,1.81433,0.994644,0.804985,5.37822,0.763526,0.951059,1,0,0,1,1908,1,1
"1909",-231.956,-2.54055,1.83698,1.0489,0.650446,5.57703,0.752714,0.996779,1,0,0,1,1909,1,1
"1910",-231.492,-5.38478,1.76528,0.941352,0.854066,5.9315,0.766374,0.98665,1,0,0,1,1910,1,1
"1911",-230.048,-1.6859,1.79476,0.992692,0.69888,5.50861,0.742378,0.990818,1,0,0,1,1911,1,1
"1912",-274.403,-4.10283,1.81746,1.06804,0.786556,5.91339,0.715783,0.945315,1,0,0,1,1912,1,1
"1913",-235.745,-4.51785,1.79381,1.0754,0.801546,5.45525,0.718384,1.03991,1,0,0,1,1913,1,1
"1914",-230.706,-2.35448,1.78214,0.984633,0.725428,5.90761,0.752369,0.980529,1,0,0,1,1914,1,1
"1915",-231.314,-3.90941,1.86272,1.03796,0.776331,5.99438,0.781209,0.974008,1,0,0,1,1915,1,1
"1916",-212.709,-0.824928,1.79708,1.04705,0.857551,5.59535,0.761108,0.997539,1,0,0,1,1916,1,1
"1917",-230.801,-1.93956,1.78131,0.968737,0.809563,5.74955,0.745082,0.981938,1,0,0,1,1917,1,1
"1918",-232.619,-1.82904,1.75315,1.03762,0.789751,5.63686,0.716663,0.9811,1,0,0,1,1918,1,1
"1919",-216.038,-3.90622,1.86297,1.00106,0.704005,5.36429,0.750102,0.962821,1,0,0,1,1919,1,1
"1920",-214.53,-2.7627,1.78612,1.10408,0.784551,5.4579,0.750855,0.95309,1,0,0,1,1920,1,1
"1921",-212.507,-1.08351,1.81793,1.05008,0.867551,5.66692,0.759095,0.970092,1,0,0,1,1921,1,1
"1922",-232.796,-5.2798,1.86878,0.965242,0.65761,5.59456,0.763293,1.00717,1,0,0,1,1922,1,1
"1923",-273.692,-2.94388,1.76562,1.06925,0.805474,5.95817,0.737192,1.00563,1,0,0,1,1923,1,1
"1924",-365.371,-5.88971,1.75642,1.12449,0.653426,5.9206,0.748287,0.992666,1,0,0,1,1924,1,1
"1925",-216.268,-3.14422,1.87908,1.03654,0.738678,5.47763,0.728468,0.976588,1,0,0,1,1925,1,1
"1926",-229.899,-1.7212,1.79551,1.03944,0.713292,5.3896,0.738479,0.986451,1,0,0,1,1926,1,1
"1927",-216.752,-3.27471,1.80311,0.967683,0.791933,5.54129,0.769479,1.0264,1,0,0,1,1927,1,1
"1928",-213.643,-3.70555,1.79547,1.01192,0.757669,5.76764,0.818124,0.970621,1,0,0,1,1928,1,1
"1929",-211.999,-1.5133,1.78715,1.03088,0.853461,5.82203,0.772859,0.997243,1,0,0,1,1929,1,1
"1930",-214.51,-1.82442,1.81024,1.013,0.767369,5.39604,0.756139,0.957159,1,0,0,1,1930,1,1
"1931",-268.74,-1.81845,1.73858,1.0356,0.734699,5.62174,0.752016,1.01058,1,0,0,1,1931,1,1
"1932",-229.777,-1.57626,1.81831,1.00028,0.740693,5.69954,0.733375,0.958884,1,0,0,1,1932,1,1
"1933",-267.066,-3.41183,1.75741,1.04053,0.777961,5.99384,0.757081,0.949996,1,0,0,1,1933,1,1
"1934",-215.155,-4.10745,1.83893,0.954606,0.74991,5.82442,0.783172,0.974404,1,0,0,1,1934,1,1
"1935",-212.551,-0.93391,1.78594,1.01529,0.853324,5.68845,0.751959,0.967516,1,0,0,1,1935,1,1
"1936",-216.686,-5.51706,1.72841,1.05492,0.832523,5.28514,0.757694,1.02667,1,0,0,1,1936,1,1
"1937",-231.998,-1.57041,1.76339,1.03287,0.797618,5.58693,0.723116,1.00413,1,0,0,1,1937,1,1
"1938",-269.296,-2.5797,1.77548,1.07582,0.718807,5.5734,0.788319,1.0121,1,0,0,1,1938,1,1
"1939",-215.875,-3.18319,1.8433,1.0056,0.789587,5.66955,0.805882,0.968594,1,0,0,1,1939,1,1
"1940",-267.027,-3.11839,1.71884,1.02066,0.811219,5.8117,0.778304,0.978832,1,0,0,1,1940,1,1
"1941",-212.932,-1.77373,1.84574,1.06904,0.85948,5.66683,0.765947,0.987665,1,0,0,1,1941,1,1
"1942",-305.033,-4.5816,1.82215,1.02374,0.633131,5.8025,0.716805,1.00438,1,0,0,1,1942,1,1
"1943",-219.93,-3.90704,1.86572,0.997964,0.872195,5.47416,0.766174,1.01443,1,0,0,1,1943,1,1
"1944",-267.363,-3.0409,1.75117,1.08641,0.822439,5.72518,0.76744,0.946201,1,0,0,1,1944,1,1
"1945",-213.141,-2.02356,1.81984,1.0297,0.69565,5.45125,0.780295,0.985595,1,0,0,1,1945,1,1
"1946",-212.561,-0.800049,1.84533,1.037,0.763129,5.57725,0.755141,0.977881,1,0,0,1,1946,1,1
"1947",-214.284,-2.56432,1.83531,1.03576,0.828837,5.71458,0.802173,0.988613,1,0,0,1,1947,1,1
"1948",-274.281,-3.25721,1.73407,1.10611,0.793271,5.72157,0.753839,1.00631,1,0,0,1,1948,1,1
"1949",-233.887,-1.38689,1.79984,1.03183,0.683527,5.67365,0.732092,0.9883,1,0,0,1,1949,1,1
"1950",-271.336,-5.00432,1.80958,1.09285,0.844385,6.07819,0.743859,1.00953,1,0,0,1,1950,1,1
"1951",-231.424,-2.13114,1.76612,1.04559,0.750946,5.40721,0.734626,1.00897,1,0,0,1,1951,1,1
"1952",-232.309,-2.09075,1.74985,1.03717,0.720525,5.49993,0.781497,0.996825,1,0,0,1,1952,1,1
"1953",-266.873,-2.90526,1.81197,1.06884,0.6866,5.79697,0.772876,0.949697,1,0,0,1,1953,1,1
"1954",-250.668,-2.89851,1.74698,1.07245,0.777312,5.67922,0.798984,0.995493,1,0,0,1,1954,1,1
"1955",-214.067,-1.60396,1.78981,1.04419,0.739192,5.63923,0.796817,0.980432,1,0,0,1,1955,1,1
"1956",-229.587,-1.72911,1.77094,1.0043,0.794709,5.82892,0.740914,0.960162,1,0,0,1,1956,1,1
"1957",-233.392,-2.26758,1.78158,0.972137,0.813888,5.58281,0.739563,1.0095,1,0,0,1,1957,1,1
"1958",-211.722,-1.60467,1.81073,1.05545,0.849311,5.80219,0.770364,0.963709,1,0,0,1,1958,1,1
"1959",-270.261,-1.88379,1.7779,1.06293,0.760437,5.81665,0.738432,1.01644,1,0,0,1,1959,1,1
"1960",-232.531,-2.15192,1.83454,0.980937,0.730886,5.56344,0.754932,0.960284,1,0,0,1,1960,1,1
"1961",-222.318,-7.05999,1.82038,1.0184,0.793523,5.15957,0.804361,1.01297,1,0,0,1,1961,1,1
"1962",-224.661,-5.57277,1.81999,0.9751,0.951728,5.41004,0.760581,0.950911,1,0,0,1,1962,1,1
"1963",-222.414,-5.29645,1.86233,0.951115,0.839723,5.39149,0.746638,0.970145,1,0,0,1,1963,1,1
"1964",-231.162,-1.9437,1.82313,1.01471,0.748741,5.75188,0.714945,0.987254,1,0,0,1,1964,1,1
"1965",-309.037,-5.87423,1.83378,1.11855,0.735392,5.78145,0.702615,0.955083,1,0,0,1,1965,1,1
"1966",-232.884,-3.03197,1.81933,1.06207,0.837354,5.47734,0.707465,0.987743,1,0,0,1,1966,1,1
"1967",-230.612,-2.6227,1.73272,1.00039,0.728927,5.62431,0.78277,0.97975,1,0,0,1,1967,1,1
"1968",-252.265,-2.96757,1.81985,1.10664,0.754594,5.76813,0.783656,0.963838,1,0,0,1,1968,1,1
"1969",-266.022,-2.31023,1.76667,1.02243,0.687922,5.75842,0.780893,0.963974,1,0,0,1,1969,1,1
"1970",-231.186,-0.653399,1.78243,1.05262,0.761407,5.57173,0.754904,1.00662,1,0,0,1,1970,1,1
"1971",-267.962,-4.34287,1.81712,0.998165,0.679522,5.9312,0.785853,1.01181,1,0,0,1,1971,1,1
"1972",-212.66,-1.9049,1.86232,1.03516,0.756515,5.71325,0.77429,0.999948,1,0,0,1,1972,1,1
"1973",-231.557,-8.33192,1.74312,1.00904,0.601595,5.3563,0.735597,0.937821,1,0,0,1,1973,1,1
"1974",-215.836,-3.91843,1.81892,0.953439,0.792373,5.73094,0.774247,0.948574,1,0,0,1,1974,1,1
