"","lp__","lp_approx__","I","m","lam","gamma","beta","alpha","k","tau","delta",".chain",".iteration",".draw"
"1745",-5196.33,-3.02363,1.33275,0.841835,0.980095,5.55756,0.84932,1.42483,1,0,0,1,1745,1745
"1746",-5194.26,-5.4302,1.33639,0.870675,0.980489,5.35437,0.836015,1.45603,1,0,0,1,1746,1746
"1747",-5198.78,-1.63131,1.3438,0.867263,1.04657,5.41923,0.858317,1.43682,1,0,0,1,1747,1747
"1748",-5204.67,-2.49222,1.34886,0.843365,1.00073,5.42133,0.854111,1.42275,1,0,0,1,1748,1748
"1749",-5200.1,-1.58211,1.33966,0.867119,1.02982,5.2817,0.861558,1.43508,1,0,0,1,1749,1749
"1750",-5197.47,-1.96892,1.33966,0.855512,1.0486,5.47149,0.848027,1.43382,1,0,0,1,1750,1750
"1751",-5188.65,-3.09977,1.31537,0.858852,0.98745,5.44038,0.865552,1.45744,1,0,0,1,1751,1751
"1752",-5189.52,-2.15957,1.32162,0.841993,0.990763,5.56039,0.850125,1.44551,1,0,0,1,1752,1752
"1753",-5195.5,-3.53204,1.33203,0.809075,1.00565,5.50568,0.852408,1.44762,1,0,0,1,1753,1753
"1754",-5188.25,-3.84101,1.30818,0.844518,1.00173,5.5084,0.863444,1.45113,1,0,0,1,1754,1754
"1755",-5189.04,-2.34338,1.32468,0.867386,1.0129,5.58059,0.854204,1.4593,1,0,0,1,1755,1755
"1756",-5193.12,-1.31075,1.32386,0.837943,0.995367,5.26055,0.857943,1.45065,1,0,0,1,1756,1756
"1757",-5189.73,-4.3858,1.31629,0.869989,0.975399,5.46193,0.846668,1.46695,1,0,0,1,1757,1757
"1758",-5195.03,-3.31084,1.3422,0.848492,1.03341,5.50517,0.868224,1.46074,1,0,0,1,1758,1758
"1759",-5197.79,-1.70933,1.32994,0.829849,1.02082,5.41462,0.863224,1.43583,1,0,0,1,1759,1759
"1760",-5192.05,-1.07871,1.32644,0.849187,1.03634,5.4118,0.862849,1.44912,1,0,0,1,1760,1760
"1761",-5195.63,-0.537435,1.33511,0.852071,1.00777,5.33167,0.862022,1.44371,1,0,0,1,1761,1761
"1762",-5196.67,-3.45824,1.35095,0.853428,0.979487,5.32423,0.843846,1.45383,1,0,0,1,1762,1762
"1763",-5208.76,-4.67587,1.34668,0.854351,0.962556,5.33916,0.864088,1.41697,1,0,0,1,1763,1763
"1764",-5191.57,-2.53915,1.32919,0.875344,0.990307,5.5832,0.860045,1.44229,1,0,0,1,1764,1764
"1765",-5194.08,-2.98609,1.33337,0.827148,0.999357,5.24291,0.847302,1.46178,1,0,0,1,1765,1765
"1766",-5191.36,-0.877389,1.33252,0.865065,1.00681,5.29561,0.850449,1.45243,1,0,0,1,1766,1766
"1767",-5196.47,-2.02372,1.32997,0.870297,1.0438,5.19908,0.856794,1.44228,1,0,0,1,1767,1767
"1768",-5201.26,-4.10538,1.3444,0.830948,0.96712,5.17587,0.859178,1.46049,1,0,0,1,1768,1768
"1769",-5188.15,-1.83366,1.32305,0.85103,1.00274,5.53535,0.858955,1.46013,1,0,0,1,1769,1769
"1770",-5195.66,-3.07746,1.31916,0.823041,1.0076,5.4519,0.858993,1.42827,1,0,0,1,1770,1770
"1771",-5195.77,-3.81951,1.31809,0.861855,0.974039,5.28456,0.864715,1.4253,1,0,0,1,1771,1771
"1772",-5190.4,-1.0277,1.32695,0.858128,0.995304,5.5089,0.851569,1.44196,1,0,0,1,1772,1772
"1773",-5200.54,-2.85622,1.33308,0.861809,1.05476,5.34343,0.848784,1.42164,1,0,0,1,1773,1773
"1774",-5188.65,-2.09418,1.32182,0.87624,0.988054,5.35754,0.850621,1.45479,1,0,0,1,1774,1774
"1775",-5190.79,-3.3491,1.32718,0.831887,1.0279,5.46855,0.858583,1.4749,1,0,0,1,1775,1775
"1776",-5195.55,-1.83093,1.34833,0.849348,1.00478,5.4892,0.849181,1.45101,1,0,0,1,1776,1776
"1777",-5194.25,-1.31421,1.32789,0.870995,1.01796,5.31126,0.861279,1.43674,1,0,0,1,1777,1777
"1778",-5200.21,-1.64546,1.35082,0.8472,1.03331,5.35181,0.858372,1.45055,1,0,0,1,1778,1778
"1779",-5196,-1.59115,1.3363,0.843944,0.961433,5.37031,0.853955,1.43504,1,0,0,1,1779,1779
"1780",-5194.2,-1.6948,1.31988,0.841387,1.00084,5.29922,0.854751,1.42982,1,0,0,1,1780,1780
"1781",-5197.29,-1.72064,1.33719,0.857642,0.980358,5.37645,0.865259,1.43692,1,0,0,1,1781,1781
"1782",-5193.3,-2.2283,1.33129,0.831749,1.00807,5.55678,0.848925,1.4371,1,0,0,1,1782,1782
"1783",-5201.96,-2.95625,1.35171,0.858312,0.998314,5.17831,0.851328,1.44388,1,0,0,1,1783,1783
"1784",-5191.6,-3.17113,1.32931,0.834991,1.06235,5.60914,0.854218,1.44563,1,0,0,1,1784,1784
"1785",-5194.94,-3.22537,1.34077,0.83239,1.01475,5.63476,0.849051,1.44305,1,0,0,1,1785,1785
"1786",-5195.34,-2.21169,1.32831,0.834749,1.0096,5.52725,0.862781,1.4318,1,0,0,1,1786,1786
"1787",-5187.9,-3.07122,1.30696,0.855636,0.997574,5.44612,0.854373,1.43898,1,0,0,1,1787,1787
"1788",-5197.18,-5.32502,1.34281,0.900822,1.01337,5.39453,0.867672,1.44821,1,0,0,1,1788,1788
"1789",-5196.11,-2.16916,1.35138,0.852162,0.997397,5.42666,0.858527,1.46093,1,0,0,1,1789,1789
"1790",-5200.63,-9.09078,1.36138,0.835552,1.07194,5.58777,0.848595,1.47568,1,0,0,1,1790,1790
"1791",-5193.88,-3.71397,1.34707,0.879935,1.01865,5.52833,0.860199,1.46424,1,0,0,1,1791,1791
"1792",-5190.09,-4.6391,1.32341,0.852422,0.990552,5.20236,0.839689,1.45786,1,0,0,1,1792,1792
"1793",-5192.07,-0.755215,1.33163,0.8379,0.994101,5.44625,0.85159,1.44449,1,0,0,1,1793,1793
"1794",-5193.6,-2.79461,1.33852,0.86023,0.986429,5.59691,0.847061,1.45172,1,0,0,1,1794,1794
"1795",-5198.49,-2.41136,1.34119,0.853146,1.00945,5.43176,0.869562,1.44358,1,0,0,1,1795,1795
"1796",-5189.22,-2.83661,1.32136,0.834973,1.02862,5.4346,0.850511,1.46892,1,0,0,1,1796,1796
"1797",-5190.78,-0.748232,1.32786,0.846286,0.980282,5.44717,0.854862,1.44464,1,0,0,1,1797,1797
"1798",-5195.63,-0.495709,1.33304,0.844893,1.03299,5.3943,0.856524,1.43621,1,0,0,1,1798,1798
"1799",-5196.83,-3.68883,1.31817,0.860321,1.01097,5.12228,0.862185,1.43756,1,0,0,1,1799,1799
"1800",-5198.37,-1.44282,1.3318,0.834015,1.01896,5.23385,0.852537,1.43696,1,0,0,1,1800,1800
"1801",-5202.61,-2.30142,1.33847,0.844022,0.977882,5.34851,0.860167,1.42232,1,0,0,1,1801,1801
"1802",-5197.74,-0.514732,1.33976,0.847947,1.01611,5.28642,0.857158,1.44287,1,0,0,1,1802,1802
"1803",-5193.3,-1.3685,1.33168,0.8693,1.0101,5.22247,0.858143,1.45116,1,0,0,1,1803,1803
"1804",-5194.6,-2.27877,1.33131,0.873546,0.980411,5.25859,0.863536,1.44172,1,0,0,1,1804,1804
"1805",-5197.6,-2.43033,1.34041,0.856454,1.04433,5.20428,0.847504,1.45101,1,0,0,1,1805,1805
"1806",-5190.91,-4.12697,1.31022,0.865823,1.01785,5.43314,0.86673,1.43332,1,0,0,1,1806,1806
"1807",-5198.7,-4.05564,1.34502,0.878092,0.992907,5.54209,0.843617,1.44283,1,0,0,1,1807,1807
"1808",-5209.04,-4.98401,1.33433,0.846897,0.980003,5.13514,0.866432,1.42205,1,0,0,1,1808,1808
"1809",-5200.86,-2.92495,1.32718,0.847545,0.999967,5.23787,0.868567,1.434,1,0,0,1,1809,1809
"1810",-5197.52,-1.95435,1.34835,0.856723,1.01601,5.55169,0.854447,1.43945,1,0,0,1,1810,1810
"1811",-5201.12,-3.23847,1.34261,0.88584,1.02049,5.38133,0.861589,1.42731,1,0,0,1,1811,1811
"1812",-5189.67,-2.35006,1.33226,0.856531,1.01486,5.60573,0.86105,1.45896,1,0,0,1,1812,1812
"1813",-5194.33,-2.15931,1.3305,0.869977,1.06608,5.47065,0.854155,1.43782,1,0,0,1,1813,1813
"1814",-5187.83,-2.85981,1.31868,0.856103,0.967347,5.35487,0.849652,1.4626,1,0,0,1,1814,1814
"1815",-5201.93,-2.9287,1.33855,0.843258,1.00258,5.09299,0.857132,1.44603,1,0,0,1,1815,1815
"1816",-5200.5,-5.53422,1.34279,0.895713,1.04372,5.29535,0.842677,1.44624,1,0,0,1,1816,1816
"1817",-5193.35,-1.13776,1.33371,0.841123,1.04664,5.40406,0.858791,1.45629,1,0,0,1,1817,1817
"1818",-5192.25,-1.3168,1.33448,0.868656,1.02602,5.2861,0.851446,1.45748,1,0,0,1,1818,1818
"1819",-5198.46,-5.71509,1.3157,0.828516,0.949946,5.37018,0.867674,1.43323,1,0,0,1,1819,1819
"1820",-5195.81,-1.78104,1.33493,0.861027,0.989932,5.38683,0.847285,1.42847,1,0,0,1,1820,1820
"1821",-5192.28,-2.85055,1.33975,0.842958,0.996158,5.57163,0.847501,1.46138,1,0,0,1,1821,1821
"1822",-5195.1,-0.838253,1.33301,0.84731,1.02715,5.38758,0.849496,1.43413,1,0,0,1,1822,1822
"1823",-5199.8,-4.68964,1.33883,0.872387,0.970703,5.0719,0.857428,1.43892,1,0,0,1,1823,1823
"1824",-5189.26,-2.3595,1.31741,0.871842,1.03377,5.3008,0.852485,1.4567,1,0,0,1,1824,1824
"1825",-5198.75,-3.1735,1.34204,0.825318,0.968483,5.50913,0.861576,1.4458,1,0,0,1,1825,1825
"1826",-5190.77,-3.26651,1.32142,0.856163,0.964539,5.50818,0.845085,1.44337,1,0,0,1,1826,1826
"1827",-5187.94,-2.36766,1.31532,0.843515,0.982132,5.43255,0.849661,1.45344,1,0,0,1,1827,1827
"1828",-5196.62,-3.68483,1.33795,0.825911,0.948753,5.30607,0.848547,1.44674,1,0,0,1,1828,1828
"1829",-5192.86,-3.70534,1.33401,0.838279,0.951086,5.58663,0.852159,1.45616,1,0,0,1,1829,1829
"1830",-5193.53,-3.17439,1.3207,0.83624,1.02399,5.29418,0.863893,1.46725,1,0,0,1,1830,1830
"1831",-5194.7,-1.6633,1.33208,0.840189,1.03849,5.52188,0.861134,1.43657,1,0,0,1,1831,1831
"1832",-5209.39,-5.11474,1.33592,0.822788,1.00914,5.09006,0.852362,1.42563,1,0,0,1,1832,1832
"1833",-5201.71,-1.50981,1.3355,0.850116,1.01911,5.25827,0.862095,1.43034,1,0,0,1,1833,1833
"1834",-5200.33,-5.20392,1.33768,0.799036,1.02253,5.51267,0.856978,1.44814,1,0,0,1,1834,1834
"1835",-5200.17,-3.49111,1.34444,0.832591,0.977675,5.49115,0.846781,1.42883,1,0,0,1,1835,1835
"1836",-5205.99,-6.30755,1.34213,0.859687,1.06487,5.55848,0.868181,1.41663,1,0,0,1,1836,1836
"1837",-5197.57,-2.83314,1.35044,0.87389,1.02765,5.53675,0.858379,1.44549,1,0,0,1,1837,1837
"1838",-5198.06,-9.37861,1.34822,0.866945,0.963918,5.42654,0.835314,1.47796,1,0,0,1,1838,1838
"1839",-5194.26,-6.98702,1.31603,0.873727,1.05397,5.31967,0.836897,1.45989,1,0,0,1,1839,1839
"1840",-5192.12,-1.96789,1.33964,0.840805,1.00371,5.58329,0.856204,1.45673,1,0,0,1,1840,1840
"1841",-5195.95,-1.20973,1.33435,0.829802,0.984063,5.35866,0.858396,1.44684,1,0,0,1,1841,1841
"1842",-5197.85,-3.21061,1.34025,0.849199,0.989403,5.29751,0.841416,1.43221,1,0,0,1,1842,1842
"1843",-5194.08,-1.53862,1.32556,0.84826,1.00502,5.28838,0.84851,1.43103,1,0,0,1,1843,1843
"1844",-5197.99,-3.93145,1.34453,0.816614,0.970734,5.40393,0.853131,1.46103,1,0,0,1,1844,1844
"1845",-5191.73,-0.600659,1.32335,0.845379,1.01941,5.40366,0.857165,1.43915,1,0,0,1,1845,1845
"1846",-5205.83,-8.56357,1.34516,0.874173,1.0441,5.68333,0.83608,1.4452,1,0,0,1,1846,1846
"1847",-5198.38,-2.26332,1.32841,0.847762,1.07577,5.27231,0.857658,1.44068,1,0,0,1,1847,1847
"1848",-5188.78,-1.87055,1.32047,0.865893,1.04539,5.4385,0.855149,1.4574,1,0,0,1,1848,1848
"1849",-5194.35,-3.68998,1.32152,0.874363,1.02801,5.55411,0.85471,1.42174,1,0,0,1,1849,1849
"1850",-5201.06,-2.02755,1.34907,0.866257,0.994576,5.39378,0.854392,1.43011,1,0,0,1,1850,1850
"1851",-5192.72,-1.90985,1.33612,0.844824,0.959412,5.31092,0.850278,1.45157,1,0,0,1,1851,1851
"1852",-5190.3,-4.56667,1.31325,0.835464,0.981881,5.64406,0.854787,1.43832,1,0,0,1,1852,1852
"1853",-5205.28,-2.4627,1.34329,0.836904,1.05207,5.27502,0.863309,1.44106,1,0,0,1,1853,1853
"1854",-5196.27,-4.30066,1.33129,0.904248,1.03254,5.38054,0.851352,1.44046,1,0,0,1,1854,1854
"1855",-5194.68,-3.02776,1.34032,0.869292,1.04396,5.61483,0.860274,1.44118,1,0,0,1,1855,1855
"1856",-5191.91,-4.81943,1.30509,0.862206,1.05329,5.22494,0.854677,1.44024,1,0,0,1,1856,1856
"1857",-5199.13,-1.55617,1.34305,0.857452,1.04575,5.45784,0.855682,1.4322,1,0,0,1,1857,1857
"1858",-5192.05,-4.24128,1.32916,0.852102,1.04503,5.29676,0.847537,1.47937,1,0,0,1,1858,1858
"1859",-5196.97,-4.34883,1.33974,0.828374,1.08713,5.50661,0.860031,1.45555,1,0,0,1,1859,1859
"1860",-5196.74,-1.3921,1.33256,0.844124,1.04055,5.33066,0.84849,1.43358,1,0,0,1,1860,1860
"1861",-5204.48,-8.44973,1.35514,0.917489,0.991788,5.33143,0.86081,1.44069,1,0,0,1,1861,1861
"1862",-5201.82,-5.97848,1.35557,0.871652,1.09187,5.53252,0.856456,1.45127,1,0,0,1,1862,1862
"1863",-5194.09,-4.01822,1.33996,0.822782,1.04019,5.63934,0.856259,1.45292,1,0,0,1,1863,1863
"1864",-5203.33,-4.01152,1.35028,0.843294,1.00633,5.60144,0.86128,1.42625,1,0,0,1,1864,1864
"1865",-5202.37,-6.98534,1.34859,0.84521,1.00303,5.25018,0.87067,1.48074,1,0,0,1,1865,1865
"1866",-5198.82,-1.14422,1.33936,0.860721,1.01575,5.3452,0.852563,1.42807,1,0,0,1,1866,1866
"1867",-5191.06,-2.11259,1.33429,0.845343,0.958662,5.39834,0.850615,1.45907,1,0,0,1,1867,1867
"1868",-5194.42,-0.324079,1.33753,0.853298,1.03139,5.34824,0.85382,1.44747,1,0,0,1,1868,1868
"1869",-5195.91,-1.80092,1.34682,0.862347,1.03457,5.35289,0.849901,1.45652,1,0,0,1,1869,1869
"1870",-5191.94,-1.29578,1.32713,0.852215,0.972901,5.38904,0.850868,1.43541,1,0,0,1,1870,1870
"1871",-5198.01,-2.13327,1.34017,0.822426,0.986542,5.46968,0.856387,1.44171,1,0,0,1,1871,1871
"1872",-5191.92,-1.43418,1.33649,0.845889,0.991372,5.3093,0.848466,1.45904,1,0,0,1,1872,1872
"1873",-5193.42,-1.78521,1.31843,0.846749,0.992419,5.28632,0.860745,1.43644,1,0,0,1,1873,1873
"1874",-5189.08,-3.50381,1.31688,0.852003,1.06398,5.47092,0.861654,1.46176,1,0,0,1,1874,1874
"1875",-5203.68,-7.21128,1.36157,0.834653,1.03062,5.2796,0.855789,1.48138,1,0,0,1,1875,1875
"1876",-5197.63,-3.6345,1.31727,0.818653,1.01747,5.38106,0.863039,1.43398,1,0,0,1,1876,1876
"1877",-5191.3,-4.99458,1.32809,0.840941,0.927233,5.3309,0.850468,1.46507,1,0,0,1,1877,1877
"1878",-5198.67,-4.77837,1.35662,0.871339,1.03667,5.33556,0.850789,1.47014,1,0,0,1,1878,1878
"1879",-5193.09,-4.06089,1.32724,0.839849,0.972144,5.68511,0.85935,1.4389,1,0,0,1,1879,1879
"1880",-5193.44,-2.35001,1.31862,0.851124,1.00322,5.23346,0.850599,1.42997,1,0,0,1,1880,1880
"1881",-5191.24,-2.85865,1.3297,0.851835,1.05706,5.42195,0.86084,1.47079,1,0,0,1,1881,1881
"1882",-5200.2,-1.95658,1.34715,0.842465,0.996455,5.4219,0.864677,1.44407,1,0,0,1,1882,1882
"1883",-5194.76,-6.84568,1.33528,0.840542,0.997434,5.10904,0.844961,1.4805,1,0,0,1,1883,1883
"1884",-5197.7,-4.21441,1.33228,0.843003,0.983307,5.34499,0.873012,1.4599,1,0,0,1,1884,1884
"1885",-5191.21,-2.19033,1.33321,0.851617,1.04519,5.45336,0.847848,1.46446,1,0,0,1,1885,1885
"1886",-5191.87,-0.803337,1.33603,0.862722,1.02295,5.33837,0.854604,1.45927,1,0,0,1,1886,1886
"1887",-5191.35,-1.79329,1.33487,0.848939,0.987354,5.4623,0.862243,1.46347,1,0,0,1,1887,1887
"1888",-5212.72,-5.06067,1.33974,0.840506,0.98681,5.27528,0.866697,1.41213,1,0,0,1,1888,1888
"1889",-5205.97,-3.91728,1.3313,0.840525,1.03139,5.09175,0.864435,1.44053,1,0,0,1,1889,1889
"1890",-5189.79,-2.30603,1.32196,0.856113,1.03852,5.52919,0.847311,1.45089,1,0,0,1,1890,1890
"1891",-5190.21,-1.1791,1.33469,0.857101,1.00314,5.5273,0.854223,1.45818,1,0,0,1,1891,1891
"1892",-5191.89,-2.02534,1.33639,0.853284,1.05212,5.53841,0.860431,1.4555,1,0,0,1,1892,1892
"1893",-5213.78,-5.37755,1.35195,0.839872,1.05628,5.34266,0.870631,1.43095,1,0,0,1,1893,1893
"1894",-5194.73,-2.51862,1.33545,0.854605,0.950476,5.35815,0.8492,1.43433,1,0,0,1,1894,1894
"1895",-5189,-1.94619,1.31744,0.858684,0.996851,5.53473,0.855529,1.43929,1,0,0,1,1895,1895
"1896",-5194.54,-2.40744,1.34448,0.845793,0.98549,5.5882,0.851472,1.44946,1,0,0,1,1896,1896
"1897",-5193.2,-2.96112,1.32956,0.823232,0.991578,5.4705,0.845093,1.44207,1,0,0,1,1897,1897
"1898",-5200.52,-3.43191,1.34787,0.840137,0.988912,5.15191,0.854937,1.45938,1,0,0,1,1898,1898
"1899",-5197.79,-5.58911,1.3339,0.883234,1.00233,5.05023,0.861923,1.45429,1,0,0,1,1899,1899
"1900",-5202.22,-2.93428,1.33334,0.84796,1.042,5.14634,0.850576,1.43064,1,0,0,1,1900,1900
"1901",-5197.79,-1.12584,1.34379,0.845732,0.983019,5.3195,0.859112,1.44649,1,0,0,1,1901,1901
"1902",-5190.99,-3.45687,1.3261,0.866837,1.07794,5.44674,0.856297,1.46521,1,0,0,1,1902,1902
"1903",-5208.67,-5.43901,1.339,0.835384,1.061,5.14239,0.845818,1.42469,1,0,0,1,1903,1903
"1904",-5191.13,-1.07042,1.33143,0.843462,1.03996,5.50995,0.853954,1.44996,1,0,0,1,1904,1904
"1905",-5202.44,-4.31176,1.34395,0.835188,0.970393,5.27019,0.868694,1.45905,1,0,0,1,1905,1905
"1906",-5198.02,-1.74376,1.32865,0.845526,1.04598,5.2406,0.851763,1.43326,1,0,0,1,1906,1906
"1907",-5202.18,-3.00227,1.32878,0.831594,1.02166,5.25365,0.868505,1.44304,1,0,0,1,1907,1907
"1908",-5200.31,-1.50826,1.33606,0.856325,1.02109,5.36395,0.86192,1.42558,1,0,0,1,1908,1908
"1909",-5193.51,-7.51862,1.32077,0.8257,0.980809,5.38053,0.853589,1.49267,1,0,0,1,1909,1909
"1910",-5196.34,-1.27432,1.33451,0.834728,1.0484,5.31508,0.856064,1.45185,1,0,0,1,1910,1910
"1911",-5190.75,-2.06424,1.31773,0.8626,0.994603,5.38547,0.864021,1.43927,1,0,0,1,1911,1911
"1912",-5194.05,-1.13514,1.33992,0.865876,1.01816,5.38161,0.862384,1.45306,1,0,0,1,1912,1912
"1913",-5194.36,-6.92652,1.32699,0.883193,1.01102,5.15837,0.83681,1.44919,1,0,0,1,1913,1913
"1914",-5203.05,-4.47156,1.34882,0.871391,0.987702,5.5601,0.848555,1.42354,1,0,0,1,1914,1914
"1915",-5205.04,-4.5203,1.33367,0.803564,1.02338,5.40496,0.861674,1.43398,1,0,0,1,1915,1915
"1916",-5196.61,-6.26055,1.33903,0.826772,1.06151,5.32236,0.849231,1.48372,1,0,0,1,1916,1916
"1917",-5195.98,-0.907883,1.34323,0.868819,1.02347,5.35885,0.856442,1.44586,1,0,0,1,1917,1917
"1918",-5197.17,-3.01097,1.34531,0.826813,1.0406,5.47276,0.847122,1.4498,1,0,0,1,1918,1918
"1919",-5203.51,-2.43831,1.3434,0.849079,0.988089,5.30348,0.866735,1.43477,1,0,0,1,1919,1919
"1920",-5192.26,-2.59427,1.33984,0.850125,0.997918,5.44022,0.861873,1.47232,1,0,0,1,1920,1920
"1921",-5210.51,-13.9413,1.33536,0.785378,1.04621,5.04877,0.843032,1.46529,1,0,0,1,1921,1921
"1922",-5194.68,-1.93013,1.32488,0.845008,1.04574,5.23065,0.858948,1.45616,1,0,0,1,1922,1922
"1923",-5193.73,-2.57228,1.33383,0.828616,0.986678,5.29434,0.845279,1.45173,1,0,0,1,1923,1923
"1924",-5205.78,-4.80582,1.35409,0.837725,0.974633,5.18979,0.846843,1.43585,1,0,0,1,1924,1924
"1925",-5196.69,-5.65543,1.3288,0.83845,0.969323,5.08353,0.858406,1.47081,1,0,0,1,1925,1925
"1926",-5200.53,-2.05146,1.34546,0.828381,0.997203,5.42966,0.861801,1.44433,1,0,0,1,1926,1926
"1927",-5195.24,-3.57831,1.33617,0.8673,1.00315,5.16229,0.843052,1.44455,1,0,0,1,1927,1927
"1928",-5211.57,-3.65727,1.34502,0.826507,1.01058,5.25312,0.864977,1.42888,1,0,0,1,1928,1928
"1929",-5207.25,-4.18606,1.36593,0.853794,1.01167,5.3871,0.856396,1.44281,1,0,0,1,1929,1929
"1930",-5199.95,-4.16344,1.33084,0.86314,0.964237,5.15805,0.865626,1.43396,1,0,0,1,1930,1930
"1931",-5190.03,-2.86799,1.32908,0.854039,1.01334,5.47076,0.84589,1.47041,1,0,0,1,1931,1931
"1932",-5198.27,-1.88203,1.34086,0.85515,1.02438,5.52674,0.860077,1.42883,1,0,0,1,1932,1932
"1933",-5194.22,-3.92092,1.34485,0.84837,1.06875,5.60768,0.856536,1.45838,1,0,0,1,1933,1933
"1934",-5189.94,-2.28016,1.33047,0.872235,0.99082,5.33018,0.847381,1.46191,1,0,0,1,1934,1934
"1935",-5193.42,-2.7076,1.31941,0.834342,1.06293,5.36964,0.86095,1.45107,1,0,0,1,1935,1935
"1936",-5196.44,-4.03434,1.33029,0.867026,1.0103,5.29183,0.873214,1.45424,1,0,0,1,1936,1936
"1937",-5194.19,-0.856164,1.32896,0.849214,1.04516,5.28729,0.85654,1.44891,1,0,0,1,1937,1937
"1938",-5188.61,-1.72659,1.32734,0.861107,0.997621,5.51605,0.858799,1.46223,1,0,0,1,1938,1938
"1939",-5194.88,-2.78712,1.34525,0.831684,1.03444,5.45799,0.852813,1.46618,1,0,0,1,1939,1939
"1940",-5193.75,-3.60247,1.32297,0.86186,0.978114,5.59097,0.858951,1.42443,1,0,0,1,1940,1940
"1941",-5193.76,-5.44299,1.32979,0.903104,1.03777,5.44793,0.866491,1.44727,1,0,0,1,1941,1941
"1942",-5195.66,-2.89812,1.31456,0.846605,1.01115,5.25188,0.859104,1.42659,1,0,0,1,1942,1942
"1943",-5191.17,-1.66904,1.3257,0.849476,0.971183,5.43302,0.862893,1.44938,1,0,0,1,1943,1943
"1944",-5199.1,-5.69956,1.33745,0.901393,1.06072,5.19952,0.852588,1.44966,1,0,0,1,1944,1944
"1945",-5201.5,-5.08991,1.33263,0.815853,1.06569,5.30509,0.8443,1.43422,1,0,0,1,1945,1945
"1946",-5199.21,-3.17841,1.33027,0.819433,1.02792,5.24304,0.860444,1.46033,1,0,0,1,1946,1946
"1947",-5192.62,-0.70215,1.3341,0.871759,1.02092,5.35316,0.853109,1.44662,1,0,0,1,1947,1947
"1948",-5203.94,-4.05474,1.34018,0.81295,0.994947,5.45877,0.852937,1.42462,1,0,0,1,1948,1948
"1949",-5195.2,-1.43912,1.32862,0.846137,1.04162,5.24709,0.849692,1.44213,1,0,0,1,1949,1949
"1950",-5192.39,-5.25526,1.30777,0.858881,0.988079,5.26815,0.869418,1.44707,1,0,0,1,1950,1950
"1951",-5196.36,-7.22534,1.32869,0.921891,0.990822,5.35325,0.852041,1.44956,1,0,0,1,1951,1951
"1952",-5190.63,-1.68898,1.32155,0.854969,0.986275,5.27358,0.860883,1.4549,1,0,0,1,1952,1952
"1953",-5203.9,-2.60172,1.35312,0.84707,0.993084,5.34774,0.850291,1.43076,1,0,0,1,1953,1953
"1954",-5200.6,-4.01811,1.35637,0.863035,1.00186,5.29475,0.863691,1.46303,1,0,0,1,1954,1954
"1955",-5189.72,-1.3141,1.325,0.856773,1.04869,5.42718,0.85637,1.45736,1,0,0,1,1955,1955
"1956",-5191.45,-3.15853,1.33942,0.865585,1.03564,5.51796,0.862435,1.4691,1,0,0,1,1956,1956
"1957",-5197.01,-4.00026,1.33795,0.815688,1.06842,5.46645,0.853614,1.45464,1,0,0,1,1957,1957
"1958",-5201.39,-3.53029,1.35273,0.84095,1.04877,5.55881,0.859982,1.44004,1,0,0,1,1958,1958
"1959",-5187.64,-3.70524,1.3132,0.868703,0.991355,5.35525,0.854168,1.4702,1,0,0,1,1959,1959
"1960",-5191.04,-0.823113,1.33256,0.853457,1.03412,5.38195,0.852526,1.45956,1,0,0,1,1960,1960
"1961",-5188.24,-4.58889,1.31,0.858488,0.998631,5.63004,0.862258,1.44474,1,0,0,1,1961,1961
"1962",-5204.62,-7.49132,1.33046,0.805046,0.944217,5.3796,0.867748,1.4559,1,0,0,1,1962,1962
"1963",-5193.23,-2.74962,1.33871,0.835731,0.967146,5.39038,0.855903,1.46838,1,0,0,1,1963,1963
"1964",-5188.73,-2.18711,1.3255,0.873434,1.02248,5.51285,0.858107,1.46122,1,0,0,1,1964,1964
"1965",-5195.52,-4.02317,1.34931,0.851131,1.01779,5.67403,0.851512,1.45522,1,0,0,1,1965,1965
"1966",-5193.4,-5.36616,1.314,0.879688,1.04409,5.12419,0.850304,1.44424,1,0,0,1,1966,1966
"1967",-5192.32,-0.990431,1.32336,0.852269,1.00702,5.34829,0.851256,1.43269,1,0,0,1,1967,1967
"1968",-5192.82,-1.7935,1.32307,0.866135,1.04001,5.30182,0.86295,1.44685,1,0,0,1,1968,1968
"1969",-5194.24,-2.37676,1.34155,0.864442,1.03541,5.59068,0.850749,1.44893,1,0,0,1,1969,1969
"1970",-5192.05,-2.74067,1.31401,0.826026,0.991732,5.32925,0.856547,1.44673,1,0,0,1,1970,1970
"1971",-5200.53,-1.43264,1.35012,0.856946,0.998222,5.32979,0.855631,1.43865,1,0,0,1,1971,1971
"1972",-5199.19,-2.47672,1.34158,0.848583,1.0564,5.31962,0.864835,1.45652,1,0,0,1,1972,1972
"1973",-5192.15,-1.54947,1.32857,0.851304,1.02066,5.21731,0.851005,1.45804,1,0,0,1,1973,1973
"1974",-5197.24,-1.90993,1.34764,0.840496,1.0079,5.39787,0.846613,1.44666,1,0,0,1,1974,1974
"1975",-5195.68,-1.34708,1.32495,0.856226,1.03225,5.34946,0.858037,1.42748,1,0,0,1,1975,1975
"1976",-5190.66,-3.23109,1.3343,0.878794,1.01447,5.38715,0.856308,1.47513,1,0,0,1,1976,1976
