"","lp__","lp_approx__","I","m","lam","gamma","beta","stay","alpha","k","tau",".chain",".iteration",".draw"
"1763",-9443.43,-2.83924,1.323,0.920884,0.836237,4.75767,0.885615,1.10989,1.45625,1,0,1,1763,1763
"1764",-9447.62,-3.85949,1.32894,0.903526,0.809634,4.6044,0.879172,1.09439,1.45515,1,0,1,1764,1764
"1765",-9435.45,-3.73257,1.2949,0.919424,0.835225,4.57356,0.882209,1.07007,1.46769,1,0,1,1765,1765
"1766",-9441.71,-2.04529,1.32135,0.914002,0.840832,4.80569,0.876878,1.09575,1.45044,1,0,1,1766,1766
"1767",-9440.08,-1.04326,1.31851,0.918382,0.840125,4.65897,0.881961,1.09476,1.45986,1,0,1,1767,1767
"1768",-9439.51,-4.00688,1.32078,0.904743,0.816929,4.78618,0.876497,1.03321,1.45558,1,0,1,1768,1768
"1769",-9446.88,-3.28014,1.32456,0.900319,0.82934,4.82377,0.878908,1.09917,1.44464,1,0,1,1769,1769
"1770",-9443.34,-2.01246,1.30831,0.903839,0.868265,4.72375,0.879202,1.12439,1.44978,1,0,1,1770,1770
"1771",-9438.92,-1.14885,1.31702,0.914781,0.833143,4.64552,0.876281,1.08836,1.45749,1,0,1,1771,1771
"1772",-9436.5,-2.47463,1.30628,0.909674,0.825747,4.57499,0.878265,1.07302,1.46584,1,0,1,1772,1772
"1773",-9448.35,-3.9933,1.30367,0.896288,0.850096,4.55034,0.887766,1.04235,1.4483,1,0,1,1773,1773
"1774",-9441.39,-4.6518,1.30568,0.915831,0.874263,4.56504,0.88399,1.11137,1.47159,1,0,1,1774,1774
"1775",-9447.56,-6.19256,1.33468,0.918876,0.832285,4.66838,0.868868,1.08857,1.44871,1,0,1,1775,1775
"1776",-9440,-2.37827,1.31364,0.9048,0.885485,4.69675,0.876406,1.07363,1.45511,1,0,1,1776,1776
"1777",-9443.1,-2.15845,1.31596,0.913556,0.862886,4.69896,0.87438,1.11856,1.45128,1,0,1,1777,1777
"1778",-9444.7,-2.6762,1.31335,0.898802,0.857988,4.56904,0.885093,1.05269,1.46105,1,0,1,1778,1778
"1779",-9451.71,-6.70026,1.30195,0.875376,0.830722,4.63439,0.88624,1.03544,1.44432,1,0,1,1779,1779
"1780",-9440.3,-8.78441,1.30959,0.891785,0.817295,4.60517,0.872309,0.989822,1.45844,1,0,1,1780,1780
"1781",-9443.76,-4.07874,1.32701,0.899041,0.835546,4.85084,0.883072,1.08797,1.45791,1,0,1,1781,1781
"1782",-9442.84,-2.76607,1.32723,0.900031,0.860455,4.64644,0.876712,1.07011,1.46357,1,0,1,1782,1782
"1783",-9439.95,-1.12922,1.31605,0.899341,0.846779,4.70314,0.880069,1.08878,1.46132,1,0,1,1783,1783
"1784",-9436.92,-1.47158,1.30148,0.929262,0.850631,4.68261,0.880496,1.07569,1.44882,1,0,1,1784,1784
"1785",-9441.11,-3.3927,1.30542,0.920114,0.828033,4.54266,0.874158,1.07122,1.43978,1,0,1,1785,1785
"1786",-9449.48,-8.47971,1.34184,0.948811,0.854515,4.69873,0.882835,1.07416,1.45783,1,0,1,1786,1786
"1787",-9440.67,-3.85577,1.32096,0.893336,0.856334,4.66545,0.872125,1.05517,1.46095,1,0,1,1787,1787
"1788",-9437.16,-4.94662,1.30244,0.935968,0.860998,4.63991,0.874153,1.02522,1.44666,1,0,1,1788,1788
"1789",-9446.31,-8.2944,1.33938,0.909891,0.891268,4.86129,0.880269,1.05015,1.45477,1,0,1,1789,1789
"1790",-9443.23,-2.19391,1.32468,0.918787,0.851368,4.64904,0.884209,1.10064,1.46191,1,0,1,1790,1790
"1791",-9436.85,-0.734785,1.30694,0.919145,0.838827,4.7106,0.882671,1.07697,1.45507,1,0,1,1791,1791
"1792",-9438.43,-1.54929,1.31023,0.925494,0.849103,4.74524,0.884032,1.09491,1.4548,1,0,1,1792,1792
"1793",-9441.46,-1.9884,1.32152,0.929493,0.858235,4.67347,0.880836,1.04855,1.44932,1,0,1,1793,1793
"1794",-9451.5,-3.74238,1.32081,0.908353,0.886536,4.53616,0.880878,1.0528,1.44733,1,0,1,1794,1794
"1795",-9439.41,-3.69459,1.30892,0.91999,0.801178,4.69883,0.87662,1.09731,1.45436,1,0,1,1795,1795
"1796",-9444.66,-5.28218,1.32772,0.910636,0.840743,4.50585,0.875606,1.02981,1.46126,1,0,1,1796,1796
"1797",-9441.34,-2.20991,1.32247,0.896839,0.830552,4.67849,0.879755,1.06148,1.46228,1,0,1,1797,1797
"1798",-9445.87,-1.54157,1.31164,0.917195,0.844085,4.54722,0.881096,1.10231,1.44528,1,0,1,1798,1798
"1799",-9450.23,-3.402,1.32906,0.902866,0.864612,4.55672,0.881548,1.09249,1.46128,1,0,1,1799,1799
"1800",-9440.54,-1.80631,1.32255,0.910052,0.861518,4.64836,0.881956,1.06079,1.46395,1,0,1,1800,1800
"1801",-9434.17,-7.10843,1.28696,0.908735,0.871026,4.74696,0.871912,1.02844,1.45468,1,0,1,1801,1801
"1802",-9437.95,-4.46746,1.29096,0.892122,0.848176,4.69041,0.880608,1.02749,1.45099,1,0,1,1802,1802
"1803",-9441.17,-5.84741,1.28898,0.890611,0.838955,4.84789,0.881427,1.0924,1.44608,1,0,1,1803,1803
"1804",-9441.64,-2.58834,1.31852,0.903537,0.844532,4.80156,0.874774,1.05918,1.44267,1,0,1,1804,1804
"1805",-9440.71,-4.15866,1.29064,0.907581,0.868737,4.75406,0.884514,1.10384,1.442,1,0,1,1805,1805
"1806",-9442.09,-0.701142,1.31257,0.90573,0.850008,4.63354,0.88252,1.05069,1.44882,1,0,1,1806,1806
"1807",-9440.75,-0.499682,1.30688,0.911425,0.837768,4.64673,0.880119,1.07305,1.44275,1,0,1,1807,1807
"1808",-9437.21,-3.81158,1.29701,0.916565,0.819823,4.79571,0.875589,1.05824,1.44694,1,0,1,1808,1808
"1809",-9449.14,-1.87736,1.32971,0.909112,0.835244,4.6105,0.880624,1.08198,1.44822,1,0,1,1809,1809
"1810",-9443.02,-0.334188,1.31751,0.90812,0.857543,4.66421,0.88051,1.07309,1.4476,1,0,1,1810,1810
"1811",-9445.26,-6.41887,1.29141,0.909773,0.877485,4.59628,0.879053,1.15212,1.45896,1,0,1,1811,1811
"1812",-9445.23,-3.99047,1.29477,0.901416,0.849961,4.51269,0.880105,1.11531,1.45126,1,0,1,1812,1812
"1813",-9452.05,-4.09396,1.31387,0.91644,0.845138,4.62977,0.890918,1.11606,1.44141,1,0,1,1813,1813
"1814",-9442.59,-3.82194,1.32272,0.931997,0.828887,4.62051,0.878832,1.11964,1.46141,1,0,1,1814,1814
"1815",-9438.72,-1.51841,1.30491,0.902514,0.85378,4.66136,0.876119,1.04702,1.44546,1,0,1,1815,1815
"1816",-9445.97,-3.47228,1.29747,0.892371,0.864205,4.67621,0.880292,1.12249,1.44406,1,0,1,1816,1816
"1817",-9441.87,-0.721225,1.31653,0.902022,0.841357,4.6339,0.87924,1.08842,1.45639,1,0,1,1817,1817
"1818",-9446.48,-1.6442,1.31209,0.899448,0.837061,4.60152,0.878282,1.06561,1.43778,1,0,1,1818,1818
"1819",-9439.51,-0.824511,1.31031,0.906004,0.830164,4.71632,0.877335,1.08209,1.44814,1,0,1,1819,1819
"1820",-9454.43,-5.20098,1.31756,0.899167,0.873235,4.47687,0.886351,1.05527,1.45616,1,0,1,1820,1820
"1821",-9443.92,-3.61258,1.31793,0.937589,0.871247,4.6049,0.883298,1.09681,1.45438,1,0,1,1821,1821
"1822",-9436.71,-1.80392,1.29583,0.9109,0.851635,4.7405,0.879474,1.09847,1.45395,1,0,1,1822,1822
"1823",-9435.61,-2.30639,1.30823,0.910493,0.831798,4.74569,0.877235,1.02872,1.45432,1,0,1,1823,1823
"1824",-9443.26,-2.56077,1.31204,0.895752,0.831767,4.55664,0.881354,1.08229,1.46287,1,0,1,1824,1824
"1825",-9442.24,-2.3122,1.31347,0.922484,0.836254,4.55391,0.881151,1.11184,1.45822,1,0,1,1825,1825
"1826",-9446.24,-8.87409,1.28969,0.939036,0.812883,4.8695,0.882918,1.09428,1.44333,1,0,1,1826,1826
"1827",-9442.47,-4.75855,1.33079,0.922446,0.848974,4.59658,0.883444,1.07766,1.47311,1,0,1,1827,1827
"1828",-9455.47,-3.86221,1.30792,0.903819,0.847844,4.60909,0.883723,1.1347,1.43113,1,0,1,1828,1828
"1829",-9446.19,-6.05539,1.34068,0.922679,0.816814,4.75103,0.878118,1.07143,1.45814,1,0,1,1829,1829
"1830",-9458.93,-5.74979,1.33821,0.913867,0.844068,4.51486,0.875348,1.08325,1.44037,1,0,1,1830,1830
"1831",-9445.23,-4.03741,1.32722,0.922499,0.8483,4.71191,0.871092,1.06638,1.44195,1,0,1,1831,1831
"1832",-9437.25,-0.537287,1.31107,0.911596,0.853212,4.72739,0.878412,1.05783,1.45057,1,0,1,1832,1832
"1833",-9438.17,-3.59438,1.30166,0.908044,0.837985,4.5796,0.885334,1.05357,1.46911,1,0,1,1833,1833
"1834",-9435.7,-2.52272,1.29576,0.918457,0.831308,4.65286,0.880445,1.09405,1.46297,1,0,1,1834,1834
"1835",-9437.27,-3.75309,1.31114,0.919228,0.847415,4.51259,0.875814,1.05228,1.4661,1,0,1,1835,1835
"1836",-9448.54,-4.29823,1.31179,0.895487,0.865314,4.65044,0.872118,1.07105,1.43152,1,0,1,1836,1836
"1837",-9441.17,-5.9772,1.29834,0.910172,0.802586,4.70978,0.875885,1.13042,1.46202,1,0,1,1837,1837
"1838",-9436.98,-2.74305,1.30845,0.91755,0.857661,4.66094,0.872648,1.03604,1.44839,1,0,1,1838,1838
"1839",-9437.78,-5.40449,1.29984,0.905804,0.889354,4.85693,0.882527,1.06052,1.44271,1,0,1,1839,1839
"1840",-9440.74,-2.534,1.32393,0.913856,0.869349,4.70846,0.881456,1.09727,1.46536,1,0,1,1840,1840
"1841",-9443.04,-2.81985,1.29801,0.916823,0.839197,4.64669,0.881831,1.13553,1.44771,1,0,1,1841,1841
"1842",-9443.71,-1.74037,1.31874,0.928785,0.86074,4.60447,0.882321,1.07232,1.44875,1,0,1,1842,1842
"1843",-9439.93,-4.20593,1.31895,0.906111,0.867209,4.64792,0.883796,1.08703,1.47739,1,0,1,1843,1843
"1844",-9441.14,-3.62641,1.32213,0.914547,0.882813,4.80453,0.877067,1.0953,1.45557,1,0,1,1844,1844
"1845",-9447.05,-2.41939,1.32499,0.899238,0.825484,4.68527,0.883434,1.05121,1.44847,1,0,1,1845,1845
"1846",-9444.1,-2.79623,1.31074,0.930864,0.874855,4.59665,0.883028,1.09808,1.44844,1,0,1,1846,1846
"1847",-9447.69,-2.19197,1.32555,0.90466,0.847482,4.59051,0.880833,1.10932,1.45865,1,0,1,1847,1847
"1848",-9445.42,-7.11109,1.30435,0.94954,0.833882,4.5812,0.88847,1.07775,1.44161,1,0,1,1848,1848
"1849",-9450.69,-5.42441,1.31593,0.892086,0.851026,4.82922,0.885257,1.14358,1.44751,1,0,1,1849,1849
"1850",-9434.25,-4.43591,1.30637,0.921487,0.86063,4.7444,0.878145,1.08696,1.47844,1,0,1,1850,1850
"1851",-9445.79,-3.60095,1.32721,0.928227,0.846148,4.62196,0.881248,1.02524,1.44691,1,0,1,1851,1851
"1852",-9438.3,-5.40075,1.2992,0.903817,0.83718,4.86541,0.884699,1.09928,1.46838,1,0,1,1852,1852
"1853",-9439.02,-2.62968,1.31633,0.902902,0.823565,4.64702,0.8822,1.06396,1.46858,1,0,1,1853,1853
"1854",-9440.13,-5.26594,1.31748,0.92214,0.892779,4.61774,0.881673,1.08361,1.47277,1,0,1,1854,1854
"1855",-9441.57,-2.42476,1.31098,0.932214,0.855072,4.62938,0.876724,1.11339,1.45117,1,0,1,1855,1855
"1856",-9448.02,-4.6589,1.32002,0.888641,0.808904,4.63641,0.87604,1.10647,1.45238,1,0,1,1856,1856
"1857",-9443.98,-2.09109,1.30578,0.893324,0.847534,4.66214,0.884553,1.10505,1.45612,1,0,1,1857,1857
"1858",-9453.02,-4.4875,1.30244,0.908809,0.856281,4.65065,0.882038,1.14183,1.42899,1,0,1,1858,1858
"1859",-9444.3,-2.1468,1.31998,0.895488,0.863266,4.69095,0.880965,1.03899,1.45,1,0,1,1859,1859
"1860",-9435.75,-4.57504,1.30184,0.917572,0.871767,4.6116,0.880249,1.01526,1.46501,1,0,1,1860,1860
"1861",-9443.13,-4.31208,1.32438,0.894473,0.820595,4.70407,0.876629,1.02619,1.45389,1,0,1,1861,1861
"1862",-9444.52,-1.66283,1.31719,0.89538,0.854812,4.6877,0.880275,1.11062,1.45678,1,0,1,1862,1862
"1863",-9446.69,-4.34155,1.31736,0.933249,0.847563,4.56921,0.889098,1.05909,1.44899,1,0,1,1863,1863
"1864",-9465.11,-7.71983,1.3348,0.894264,0.852598,4.72382,0.89137,1.06699,1.43306,1,0,1,1864,1864
"1865",-9436.02,-2.82325,1.31068,0.906937,0.848692,4.85554,0.879364,1.04485,1.45538,1,0,1,1865,1865
"1866",-9444.83,-6.05303,1.29285,0.89941,0.847842,4.61473,0.891611,1.095,1.46007,1,0,1,1866,1866
"1867",-9445.8,-4.4116,1.29986,0.910413,0.815006,4.63847,0.877081,1.13212,1.43774,1,0,1,1867,1867
"1868",-9444.4,-4.64233,1.29875,0.888957,0.846428,4.53489,0.88337,1.04427,1.45932,1,0,1,1868,1868
"1869",-9446.65,-4.1788,1.29519,0.903037,0.854685,4.56566,0.886722,1.11943,1.45166,1,0,1,1869,1869
"1870",-9440.46,-2.35865,1.30893,0.895238,0.852047,4.66698,0.878006,1.02649,1.44853,1,0,1,1870,1870
"1871",-9448.97,-5.68171,1.29669,0.88775,0.824789,4.6346,0.878414,1.07635,1.42722,1,0,1,1871,1871
"1872",-9444.21,-3.23196,1.32739,0.925213,0.833411,4.73318,0.886034,1.05504,1.4507,1,0,1,1872,1872
"1873",-9438.82,-1.09362,1.31249,0.919911,0.850045,4.6441,0.882321,1.09731,1.46116,1,0,1,1873,1873
"1874",-9439.53,-1.8064,1.32027,0.897515,0.840259,4.70834,0.878418,1.06626,1.46262,1,0,1,1874,1874
"1875",-9439.41,-2.75439,1.31157,0.910226,0.864241,4.57769,0.883063,1.05094,1.46763,1,0,1,1875,1875
"1876",-9444.07,-1.41854,1.30961,0.907302,0.833288,4.73251,0.879575,1.09799,1.43751,1,0,1,1876,1876
"1877",-9440.48,-5.65891,1.31616,0.934185,0.820174,4.61797,0.882456,1.12239,1.47125,1,0,1,1877,1877
"1878",-9445.24,-1.79837,1.30993,0.893215,0.860643,4.72257,0.883229,1.09558,1.44554,1,0,1,1878,1878
"1879",-9450.86,-3.00033,1.32922,0.908472,0.824852,4.70205,0.879071,1.06955,1.43561,1,0,1,1879,1879
"1880",-9447.45,-3.9625,1.32414,0.910112,0.880521,4.695,0.887769,1.0458,1.44963,1,0,1,1880,1880
"1881",-9463.26,-7.04398,1.33037,0.88366,0.888745,4.69629,0.881442,1.07991,1.43316,1,0,1,1881,1881
"1882",-9441.9,-3.76309,1.29585,0.892888,0.83136,4.5976,0.878499,1.04488,1.44174,1,0,1,1882,1882
"1883",-9447.92,-3.78719,1.33438,0.917404,0.877239,4.65821,0.882005,1.08307,1.45782,1,0,1,1883,1883
"1884",-9444.6,-7.10315,1.29381,0.905612,0.826006,4.7865,0.890466,1.04777,1.43417,1,0,1,1884,1884
"1885",-9443.56,-0.939929,1.31208,0.903009,0.837733,4.68979,0.879283,1.06781,1.43865,1,0,1,1885,1885
"1886",-9446.73,-2.86149,1.31253,0.905254,0.8451,4.7302,0.873945,1.11219,1.4352,1,0,1,1886,1886
"1887",-9437.79,-1.09889,1.30782,0.903135,0.834221,4.6884,0.882569,1.06989,1.46045,1,0,1,1887,1887
"1888",-9436.77,-5.25037,1.28428,0.908961,0.857652,4.60029,0.878247,1.03282,1.44629,1,0,1,1888,1888
"1889",-9439.92,-2.29318,1.30398,0.914326,0.83655,4.73882,0.8781,1.12803,1.45669,1,0,1,1889,1889
"1890",-9436.11,-5.47794,1.291,0.936337,0.841179,4.77341,0.878168,1.06716,1.46398,1,0,1,1890,1890
"1891",-9460.7,-9.1617,1.32522,0.883889,0.88667,4.51987,0.878266,1.00774,1.44647,1,0,1,1891,1891
"1892",-9442.75,-2.55603,1.308,0.907938,0.866218,4.67835,0.889076,1.08489,1.45382,1,0,1,1892,1892
"1893",-9440.32,-2.02769,1.30932,0.92815,0.831156,4.65142,0.875551,1.09051,1.4439,1,0,1,1893,1893
"1894",-9435.41,-4.52663,1.30587,0.908588,0.862647,4.58301,0.873005,1.04056,1.46897,1,0,1,1894,1894
"1895",-9441.68,-6.62063,1.3149,0.913026,0.82924,4.90628,0.875369,1.01762,1.44198,1,0,1,1895,1895
"1896",-9450.16,-5.3654,1.3257,0.932153,0.854566,4.54494,0.884874,1.02408,1.44634,1,0,1,1896,1896
"1897",-9443.64,-2.23021,1.30556,0.89559,0.830065,4.6289,0.877181,1.06528,1.43876,1,0,1,1897,1897
"1898",-9441.75,-3.24296,1.30992,0.888944,0.84255,4.73273,0.881051,1.10888,1.46577,1,0,1,1898,1898
"1899",-9447.61,-4.14001,1.31528,0.934053,0.855383,4.68199,0.887434,1.12512,1.44491,1,0,1,1899,1899
"1900",-9439.4,-5.58833,1.30445,0.883784,0.852872,4.681,0.879196,1.0728,1.47734,1,0,1,1900,1900
"1901",-9445.05,-4.46729,1.31325,0.899784,0.894907,4.75276,0.878823,1.05165,1.43773,1,0,1,1901,1901
"1902",-9441.34,-2.81966,1.30239,0.907879,0.823872,4.60103,0.878153,1.04456,1.4374,1,0,1,1902,1902
"1903",-9443.59,-1.84734,1.32458,0.913746,0.842236,4.77925,0.877208,1.0839,1.44526,1,0,1,1903,1903
"1904",-9457.71,-4.10763,1.3155,0.903157,0.832939,4.54106,0.880536,1.11909,1.43021,1,0,1,1904,1904
"1905",-9439.65,-1.72206,1.30788,0.913166,0.828089,4.56303,0.879056,1.05121,1.44921,1,0,1,1905,1905
"1906",-9447.55,-3.16557,1.31634,0.895896,0.846691,4.55084,0.886089,1.06648,1.46153,1,0,1,1906,1906
"1907",-9440.84,-5.29841,1.31355,0.886959,0.879251,4.68118,0.877173,1.02805,1.46378,1,0,1,1907,1907
"1908",-9439.5,-1.87899,1.31383,0.928358,0.865062,4.7674,0.879967,1.07419,1.44649,1,0,1,1908,1908
"1909",-9439.02,-4.54707,1.31505,0.916785,0.868277,4.54069,0.872381,1.06855,1.46661,1,0,1,1909,1909
"1910",-9439.54,-2.67196,1.31461,0.908025,0.842643,4.61343,0.884975,1.0738,1.47107,1,0,1,1910,1910
"1911",-9439.43,-3.63047,1.29867,0.931919,0.825552,4.79187,0.879553,1.08694,1.44663,1,0,1,1911,1911
"1912",-9443.54,-2.61739,1.32026,0.930356,0.86719,4.63346,0.879138,1.11018,1.45528,1,0,1,1912,1912
"1913",-9449.94,-3.70347,1.31104,0.89446,0.85313,4.77503,0.87943,1.09994,1.42868,1,0,1,1913,1913
"1914",-9446.44,-5.32523,1.31865,0.90287,0.805072,4.52434,0.874062,1.09802,1.44853,1,0,1,1914,1914
"1915",-9445.23,-1.89572,1.31317,0.922783,0.872263,4.64435,0.879033,1.07876,1.43745,1,0,1,1915,1915
"1916",-9435.45,-5.85624,1.31107,0.919276,0.832876,4.60639,0.868206,1.03303,1.45867,1,0,1,1916,1916
"1917",-9443.56,-3.8727,1.30871,0.896248,0.891877,4.63432,0.875567,1.05809,1.44861,1,0,1,1917,1917
"1918",-9436.61,-2.78881,1.30154,0.904319,0.818604,4.62243,0.875613,1.05078,1.45263,1,0,1,1918,1918
"1919",-9451.11,-5.02861,1.30915,0.927903,0.825809,4.53989,0.879933,1.10819,1.4282,1,0,1,1919,1919
"1920",-9435.76,-2.05124,1.31147,0.917166,0.84996,4.72859,0.884131,1.04001,1.46214,1,0,1,1920,1920
"1921",-9436.66,-5.36685,1.32577,0.919628,0.823173,4.65025,0.875422,1.05539,1.4756,1,0,1,1921,1921
"1922",-9447.54,-1.69987,1.32474,0.90415,0.862113,4.60479,0.880954,1.09405,1.45549,1,0,1,1922,1922
"1923",-9453.15,-7.22241,1.33857,0.936213,0.828416,4.82137,0.879916,1.09421,1.44146,1,0,1,1923,1923
"1924",-9445.13,-1.39499,1.32102,0.926132,0.849225,4.67823,0.879746,1.08879,1.44167,1,0,1,1924,1924
"1925",-9440.65,-5.19856,1.32073,0.920471,0.854576,4.72942,0.867447,1.06648,1.45184,1,0,1,1925,1925
"1926",-9436.12,-5.57265,1.29723,0.920932,0.874359,4.69512,0.881973,1.10697,1.47671,1,0,1,1926,1926
"1927",-9444.39,-7.46824,1.30674,0.897932,0.837489,4.98845,0.875879,1.09245,1.44337,1,0,1,1927,1927
"1928",-9438.19,-4.60068,1.31225,0.913538,0.817787,4.59338,0.884138,1.03654,1.47104,1,0,1,1928,1928
"1929",-9434.72,-2.97055,1.30679,0.921831,0.866531,4.65686,0.882632,1.05007,1.4693,1,0,1,1929,1929
"1930",-9442.42,-3.11314,1.32045,0.925109,0.833243,4.76744,0.87411,1.10667,1.45141,1,0,1,1930,1930
"1931",-9441.71,-3.34299,1.32788,0.91224,0.862601,4.77788,0.876035,1.10033,1.461,1,0,1,1931,1931
"1932",-9450.84,-3.909,1.33606,0.914865,0.852873,4.75066,0.885508,1.09417,1.44835,1,0,1,1932,1932
"1933",-9442.25,-3.83548,1.30629,0.902899,0.834925,4.59643,0.881229,1.00531,1.44701,1,0,1,1933,1933
"1934",-9462.18,-7.2113,1.33189,0.899448,0.875793,4.73983,0.879344,1.05594,1.42124,1,0,1,1934,1934
"1935",-9443.38,-2.79754,1.3071,0.904498,0.827347,4.72004,0.888816,1.09094,1.45096,1,0,1,1935,1935
"1936",-9437.92,-3.44019,1.31417,0.901951,0.844694,4.61213,0.880268,1.07006,1.47678,1,0,1,1936,1936
"1937",-9453.45,-5.15713,1.32461,0.917402,0.849574,4.79508,0.878028,1.07611,1.42235,1,0,1,1937,1937
"1938",-9443.14,-4.72791,1.31237,0.905637,0.893269,4.81832,0.885463,1.08994,1.44489,1,0,1,1938,1938
"1939",-9436.19,-4.19359,1.3138,0.917984,0.828499,4.72828,0.885513,1.05924,1.47494,1,0,1,1939,1939
"1940",-9447.07,-3.47226,1.31832,0.912747,0.839964,4.68742,0.890768,1.05097,1.44605,1,0,1,1940,1940
"1941",-9439.84,-2.76408,1.30478,0.920864,0.82098,4.53332,0.881324,1.08642,1.45407,1,0,1,1941,1941
"1942",-9439.19,-2.31776,1.30858,0.90686,0.821825,4.72378,0.873498,1.0853,1.44793,1,0,1,1942,1942
"1943",-9439.8,-1.34685,1.31215,0.926486,0.851265,4.69486,0.876886,1.06435,1.44266,1,0,1,1943,1943
"1944",-9448.55,-4.71146,1.294,0.899788,0.842495,4.61511,0.878315,1.1316,1.43377,1,0,1,1944,1944
"1945",-9439.57,-2.25727,1.30808,0.894585,0.857766,4.69833,0.87347,1.08037,1.45251,1,0,1,1945,1945
"1946",-9443.4,-4.81504,1.29587,0.907427,0.827445,4.58845,0.889186,1.10434,1.45871,1,0,1,1946,1946
"1947",-9446.03,-2.48948,1.31549,0.920243,0.855817,4.70302,0.888604,1.09184,1.44316,1,0,1,1947,1947
"1948",-9440.9,-2.05511,1.31517,0.926385,0.815996,4.67239,0.880848,1.08991,1.4504,1,0,1,1948,1948
"1949",-9445.56,-4.71403,1.30866,0.918504,0.838386,4.53926,0.881201,1.15108,1.46265,1,0,1,1949,1949
"1950",-9445.33,-4.0771,1.29642,0.913719,0.85565,4.48131,0.879901,1.10685,1.44628,1,0,1,1950,1950
"1951",-9443.4,-2.96,1.32362,0.913791,0.828079,4.74547,0.886702,1.04806,1.45202,1,0,1,1951,1951
"1952",-9442.17,-2.91582,1.32291,0.920959,0.825272,4.61744,0.875402,1.10792,1.45738,1,0,1,1952,1952
"1953",-9442.43,-3.64345,1.30651,0.918257,0.854633,4.61601,0.890161,1.04358,1.45298,1,0,1,1953,1953
"1954",-9440.15,-4.95917,1.30881,0.904686,0.866948,4.78427,0.883184,1.00161,1.4442,1,0,1,1954,1954
"1955",-9438.91,-3.2711,1.30877,0.89668,0.842746,4.631,0.873631,1.02757,1.45127,1,0,1,1955,1955
"1956",-9443.48,-1.77915,1.31969,0.893714,0.841422,4.74179,0.878784,1.05903,1.44727,1,0,1,1956,1956
"1957",-9437.21,-3.44827,1.30789,0.91336,0.869309,4.67451,0.877632,1.10936,1.47271,1,0,1,1957,1957
"1958",-9456.66,-4.07097,1.32412,0.8897,0.877679,4.63545,0.884761,1.10307,1.44684,1,0,1,1958,1958
"1959",-9446.23,-4.74103,1.30393,0.917653,0.824507,4.48618,0.877127,1.07846,1.43343,1,0,1,1959,1959
"1960",-9441.87,-1.87536,1.3176,0.905193,0.847805,4.78664,0.876433,1.10686,1.45149,1,0,1,1960,1960
"1961",-9450.05,-4.23863,1.32698,0.924722,0.835774,4.62812,0.881712,1.14608,1.45449,1,0,1,1961,1961
"1962",-9441.69,-0.411281,1.31609,0.909137,0.840383,4.65867,0.882823,1.0647,1.45061,1,0,1,1962,1962
"1963",-9450.85,-5.91918,1.30891,0.936934,0.876427,4.52656,0.881288,1.06625,1.43102,1,0,1,1963,1963
"1964",-9444.95,-3.6994,1.31804,0.934452,0.866714,4.64935,0.877498,1.04361,1.43726,1,0,1,1964,1964
"1965",-9437.52,-4.09416,1.32328,0.918785,0.875417,4.81226,0.87873,1.07988,1.46658,1,0,1,1965,1965
"1966",-9443.52,-6.56389,1.28739,0.887213,0.878211,4.72157,0.882311,1.07019,1.43732,1,0,1,1966,1966
"1967",-9446.76,-1.53973,1.3076,0.906804,0.865297,4.6456,0.880915,1.0931,1.43587,1,0,1,1967,1967
"1968",-9439.04,-0.833128,1.31192,0.910257,0.86796,4.64817,0.878273,1.07921,1.45665,1,0,1,1968,1968
"1969",-9445.03,-3.45099,1.30637,0.911598,0.834457,4.70899,0.875697,1.07021,1.42591,1,0,1,1969,1969
"1970",-9444.92,-6.25582,1.30286,0.919632,0.835231,4.61988,0.873623,1.16638,1.46045,1,0,1,1970,1970
"1971",-9442.04,-5.43205,1.29597,0.92789,0.817407,4.76734,0.880554,1.13381,1.45715,1,0,1,1971,1971
"1972",-9440.33,-3.65753,1.29935,0.928089,0.815714,4.66239,0.88006,1.1185,1.45068,1,0,1,1972,1972
"1973",-9443.63,-0.911413,1.31744,0.903954,0.861787,4.65202,0.877155,1.09164,1.4501,1,0,1,1973,1973
"1974",-9448.71,-2.90144,1.32883,0.907495,0.837897,4.54013,0.881417,1.05734,1.45495,1,0,1,1974,1974
"1975",-9474.9,-8.41645,1.33058,0.892419,0.860336,4.58419,0.880542,1.08026,1.41528,1,0,1,1975,1975
"1976",-9440.45,-5.1385,1.30584,0.932678,0.851693,4.65209,0.889549,1.11224,1.46441,1,0,1,1976,1976
"1977",-9437.32,-2.4036,1.3016,0.930883,0.841065,4.63273,0.882506,1.04639,1.44824,1,0,1,1977,1977
"1978",-9441.79,-1.7661,1.30133,0.911771,0.824435,4.66352,0.883225,1.09712,1.44348,1,0,1,1978,1978
"1979",-9438.54,-1.99625,1.31313,0.907683,0.864652,4.80515,0.875858,1.07701,1.4499,1,0,1,1979,1979
"1980",-9438.93,-2.92798,1.30462,0.91989,0.88184,4.67748,0.885137,1.04827,1.4503,1,0,1,1980,1980
"1981",-9440.42,-3.57253,1.29892,0.892,0.824018,4.70294,0.874571,1.09477,1.44963,1,0,1,1981,1981
"1982",-9438.23,-2.28376,1.31948,0.917293,0.852514,4.68254,0.876743,1.0258,1.45493,1,0,1,1982,1982
"1983",-9448.13,-4.08199,1.30659,0.91282,0.82442,4.49348,0.878058,1.09229,1.43484,1,0,1,1983,1983
